"","prediction.score.pancreatic.D.cell","prediction.score.pancreatic.A.cell","prediction.score.pancreatic.PP.cell","prediction.score.pancreatic.ductal.cell","prediction.score.pancreatic.acinar.cell","prediction.score.type.B.pancreatic.cell","prediction.score.pancreatic.stellate.cell","prediction.score.endothelial.cell","prediction.score.pancreatic.epsilon.cell","prediction.score.mast.cell","prediction.score.max"
"826",0.56075662876356,0.00408240971858745,0.435160961517853,0,0,0,0,0,0,0,0.56075662876356
"827",0,0,0,0,0.999999999999999,0,0,0,0,0,0.999999999999999
"828",0,0.024715514635096,0,0,0.971335235507174,0.00394924985772972,0,0,0,0,0.971335235507174
"829",0.374292980827164,0,0.040907749475663,0,0,0.584799269697173,0,0,0,0,0.584799269697173
"830",0,0,0,0,0,0,0.490957077223785,0.509042922776215,0,0,0.509042922776215
"831",0.119626619993433,0.0390134825319409,0.0739688679168508,0.721247733895366,0,0.0226755643977609,0,0,0,0.023467731264648,0.721247733895366
"832",0.0184376096749593,0.892466544446886,0.0890958458781548,0,0,0,0,0,0,0,0.892466544446886
"833",0.727775036707551,0.0976536030491131,0.155017821573075,0,0,0.0195535386702617,0,0,0,0,0.727775036707551
"834",0.271412988788546,0,0.065407896944734,0,0,0.663179114266719,0,0,0,0,0.663179114266719
"835",0,0,0,0.520117856881587,0.477125077034655,0,0,0,0,0.00275706608375784,0.520117856881587
"836",0.166950769831686,0.103799922943552,0.25243496434914,0,0,0.476814342875622,0,0,0,0,0.476814342875622
"837",0,0.0347682740234915,0,0.0144209172050349,0.943840323003086,0.0069704857683869,0,0,0,0,0.943840323003086
"838",0.378249461333988,0.063927616487724,0,0.481311586149719,0,0.0172584156651658,0,0,0,0.0592529203634032,0.481311586149719
"839",0.35684783210652,0.425446908414125,0.117504464663133,0,0,0.100200794816222,0,0,0,0,0.425446908414125
"840",0,0,0,0,1,0,0,0,0,0,1
"841",0,0,0,0.0124980252492939,0.018341454936002,0,0.962547955298907,0.00661256451579751,0,0,0.962547955298907
"842",0,0,0,0.280776714938789,0.0113686688672207,0,0.486046934614729,0.221807681579261,0,0,0.486046934614729
"843",0,0,0,0,1,0,0,0,0,0,1
"844",0,0,0,0,1,0,0,0,0,0,1
"845",0.447169552575759,0.172529636378796,0.0120743089810539,0,0,0.368226502064391,0,0,0,0,0.447169552575759
"846",0.513846149955414,0,0,0,0,0.486153850044586,0,0,0,0,0.513846149955414
"847",0,0,0,0,0.51511550331871,0,0.48488449668129,0,0,0,0.51511550331871
"848",0.0269928017100893,0,0,0,0,0.276157572700697,0.696849625589214,0,0,0,0.696849625589214
"849",0.0960444478533122,0.0308358869901352,0.670752454074081,0,0,0.202367211082472,0,0,0,0,0.670752454074081
"850",0.244565160251018,0.427718107785426,0.217454366165256,0,0,0.110262365798301,0,0,0,0,0.427718107785426
"851",0.183643736394482,0.00491406714580799,0.0533419846110949,0,0,0.514482555133485,0,0.24361765671513,0,0,0.514482555133485
"852",0,0.0141103684602528,0,0.0701938802443669,0.906415845366028,0.00686559958587446,0,0,0,0.00241430634347796,0.906415845366028
"853",0.362966017735139,0,0.0351216083415829,0,0,0.601912373923278,0,0,0,0,0.601912373923278
"854",0,0.000818745867541386,0,0,0,0.00285627380345732,0.968478291124731,0.0278466892042704,0,0,0.968478291124731
"855",0,0.806182298713209,0.0857611182049342,0,0,0.108056583081857,0,0,0,0,0.806182298713209
"856",0.426502650061017,0.018777980211259,0.0801008297452502,0,0,0.474618539982474,0,0,0,0,0.474618539982474
"857",0,0.0166163426276026,0,0.63194472090954,0.34747843175647,0,0,0,0,0.00396050470638686,0.63194472090954
"858",0.140362872793376,0.0502433948973456,0.0173791177617708,0.72945009758506,0,0.0225662177154226,0,0,0,0.0399982992470252,0.72945009758506
"859",0,0,0,0.439422280647686,0.557153663259934,0,0,0,0,0.00342405609237897,0.557153663259934
"860",0,0,0,0.573409624740819,0.423518493701485,0,0,0,0,0.00307188155769542,0.573409624740819
"861",0,0.00316087486045912,0,0.0807812947904676,0.911596364253857,0.00252640118208864,0,0,0,0.00193506491312758,0.911596364253857
"862",0,0.91991717355973,0.0800828264402701,0,0,0,0,0,0,0,0.91991717355973
"863",0,0,0,0,1,0,0,0,0,0,1
"864",0.721149396968526,0.0164183668677074,0.236859522274809,0,0,0.0255727138889579,0,0,0,0,0.721149396968526
"865",0,0.0116058019913238,0,0.416455458181372,0.571938739827305,0,0,0,0,0,0.571938739827305
"866",0,0.00387563669571273,0,0,0.996124363304287,0,0,0,0,0,0.996124363304287
"867",0.302135544827966,0.0294859520334426,0.405475151929336,0.0643660149354701,0,0.194086937499819,0,0,0,0.00445039877396611,0.405475151929336
"868",0.166205805130676,0.0253228864581746,0.0945570449074384,0,0,0,0,0.688309821251988,0,0.0256044422517225,0.688309821251988
"869",0.499394266847953,0.00500447668207065,0.172090024816496,0,0,0.32351123165348,0,0,0,0,0.499394266847953
"870",0,0,0,0.0834980427714864,0.916501957228514,0,0,0,0,0,0.916501957228514
"871",0,0.0702388044450791,0.0270038384896111,0,0.896198187774311,0.00655916929099918,0,0,0,0,0.896198187774311
"872",0.272763096794027,0.446119921335426,0.0694885923139376,0,0,0.211628389556609,0,0,0,0,0.446119921335426
"873",0.068299516368636,0.314882132316478,0.091772073304604,0,0,0.525046278010282,0,0,0,0,0.525046278010282
"874",0,0,0,0,0.268358380265768,0,0.731641619734232,0,0,0,0.731641619734232
"875",0.167292025566619,0.305593835479053,0.0377138387386044,0.0734047813117405,0,0.374449027114895,0,0,0,0.041546491789088,0.374449027114895
"876",0,0.0205009109170697,0,0.553064911873665,0.386243401358205,0.0115605867545918,0,0,0,0.0286301890964683,0.553064911873665
"877",0,0.000935875511965889,0,0,0,0,0.179607721825132,0.816037456987667,0,0.00341894567523467,0.816037456987667
"878",0,0,0,0,1,0,0,0,0,0,1
"879",0,0,0,0,0.996670747928266,0.00332925207173499,0,0,0,0,0.996670747928266
"880",0,0.00356286425569832,0,0,0.991387466649534,0.00504966909476733,0,0,0,0,0.991387466649534
"881",0,0,0,0.199584405393989,0.800415594606011,0,0,0,0,0,0.800415594606011
"882",0.564912819349264,0.0669664622322163,0.198667573694353,0,0,0.148522504037683,0,0,0,0.0209306406864829,0.564912819349264
"883",0,0.213946006392743,0,0,0,0,0,0.772953897892075,0,0.0131000957151823,0.772953897892075
"884",0,0,0,0,0.996252789833026,0.00374721016697322,0,0,0,0,0.996252789833026
"885",0,0,0,0,1,0,0,0,0,0,1
"886",0,0,0,0,1,0,0,0,0,0,1
"887",0,0,0,0,0.460651358486905,0,0.539348641513095,0,0,0,0.539348641513095
"888",0,0,0,0,1,0,0,0,0,0,1
"889",0,0.00832341749033919,0,0.0584554615030979,0.919115866395973,0.0141052546105903,0,0,0,0,0.919115866395973
"890",0.136428092654405,0.717704992829773,0,0,0,0.145866914515822,0,0,0,0,0.717704992829773
"891",0.00426851025481743,0,0,0,0,0.00104044553578133,0.959534477095997,0.0351565671134037,0,0,0.959534477095997
"892",0.246094312511308,0.0267706768425503,0.170449446517627,0.0325605150888562,0,0.521640471649379,0,0,0,0.00248457739027978,0.521640471649379
"893",0,0.0715768674047117,0.041609803421006,0,0.801642464073737,0.0851708651005457,0,0,0,0,0.801642464073737
"894",0.141680399092204,0.139686033920418,0.134011851281045,0,0,0.584621715706333,0,0,0,0,0.584621715706333
"895",0.468981295338402,0.0265807222812144,0.307485212421126,0.146346975297074,0,0.0181057115768141,0,0,0,0.0325000830853698,0.468981295338402
"896",0,0,0,0,1,0,0,0,0,0,1
"897",0,0,0,0,1,0,0,0,0,0,1
"898",0,0.00391698368506114,0,0.00841460130942286,0,0.00245224457892304,0.969001187270051,0.0154867888416472,0,0.000728194314895062,0.969001187270051
"899",0.249311100589676,0.136176719846607,0.187733010752293,0,0,0.402965482159888,0,0,0,0.0238136866515358,0.402965482159888
"900",0,0,0,0,1,0,0,0,0,0,1
"901",0,0.00339648814454254,0.0308318995584599,0,0.959903226065892,0.00586838623110539,0,0,0,0,0.959903226065892
"902",0,0.00368979448204466,0,0,0.990789774380698,0.00552043113725689,0,0,0,0,0.990789774380698
"903",0,0.907048738506815,0.0929512614931855,0,0,0,0,0,0,0,0.907048738506815
"904",0,0,0,0.0110290306663306,0.988970969333669,0,0,0,0,0,0.988970969333669
"905",0,0,0,0,1,0,0,0,0,0,1
"906",0,0.0111982947060935,0,0.0729243475656329,0,0.0069675074444711,0.886298302562219,0,0,0.0226115477215839,0.886298302562219
"907",0,0,0,0,1,0,0,0,0,0,1
"908",0,0.0266567137637508,0,0,0.968771610316486,0.00457167591976264,0,0,0,0,0.968771610316486
"909",0,0,0,0,1,0,0,0,0,0,1
"910",0,0.00344548391372966,0,0,0.965681763864885,0.00445656069833255,0,0.0264161915230523,0,0,0.965681763864885
"911",0,0,0,0.0918802413895842,0.267660042405645,0,0,0.64045971620477,0,0,0.64045971620477
"912",0.731371771330965,0.0619406769396916,0.202614894025783,0,0,0.00407265770356032,0,0,0,0,0.731371771330965
"913",0.0496409313348616,0.00702262785111477,0.0548965902140257,0.0159481930498694,0.850430331217545,0.0220613263325836,0,0,0,0,0.850430331217545
"914",0,0,0,0,1,0,0,0,0,0,1
"915",0,0.00306153565889265,0,0.00628964099456893,0,0,0.929333836552171,0.0509945403450318,0,0.0103204464493357,0.929333836552171
"916",0,0,0,0,0.51234333065125,0,0.0168031353228686,0.470853534025882,0,0,0.51234333065125
"917",0.3601162132611,0.0315752784672804,0,0.516426556806848,0,0.0567850191688347,0,0,0,0.0350969322959365,0.516426556806848
"918",0,0,0,0.0731049125926683,0.926895087407332,0,0,0,0,0,0.926895087407332
"919",0,0,0,0,1,0,0,0,0,0,1
"920",0,0.00383594355065685,0,0.32755197739162,0.668612079057724,0,0,0,0,0,0.668612079057724
"921",0.250114576854927,0.152053396559694,0.0242084985519603,0,0,0.573623528033419,0,0,0,0,0.573623528033419
"922",0.0916493795583563,0.00557444953534236,0.0189849491737751,0,0,0.0776089907164753,0.0172525585850643,0.788929672430987,0,0,0.788929672430987
"923",0,0,0,0,1,0,0,0,0,0,1
"924",0.354983460888513,0.40858626398583,0.168483102678056,0.0151233460387821,0,0.0173180626137506,0,0,0,0.0355057637950685,0.40858626398583
"925",0.149354373292248,0.0451233644318185,0,0.00831063616321732,0.49588979966329,0.0109231949973284,0.276567037201909,0,0,0.0138315942501886,0.49588979966329
"926",0,0.00301617204939205,0,0,0.993929102202862,0.00305472574774544,0,0,0,0,0.993929102202862
"927",0,0,0,0,0.996719160394264,0.00328083960573608,0,0,0,0,0.996719160394264
"928",0.0273911183262905,0.00341938346773157,0.021915105122177,0,0.941807092118875,0.00546730096492629,0,0,0,0,0.941807092118875
"929",0,0.00685394628729552,0,0,0.987898622251757,0.00524743146094766,0,0,0,0,0.987898622251757
"930",0,0,0,0.631846827689277,0,0,0,0.368153172310723,0,0,0.631846827689277
"931",0,0,0,0,1,0,0,0,0,0,1
"932",0,0.0056733702318833,0,0.731366111071254,0.259176768649627,0,0,0,0,0.0037837500472348,0.731366111071254
"933",0.220415470129314,0.380866534718911,0.0293124694170148,0,0,0.369405525734762,0,0,0,0,0.380866534718911
"934",0.00295322989201933,0.000978746804632614,0,0,0,0.0183622682895177,0.954251391127803,0.023454363886027,0,0,0.954251391127803
"935",0,0,0,0,1,0,0,0,0,0,1
"936",0.309084302291677,0.537322089708896,0.0133456754856374,0,0,0.14024793251379,0,0,0,0,0.537322089708896
"937",0.276992461025366,0.00854377020694356,0.0468301484762285,0,0,0.667633620291462,0,0,0,0,0.667633620291462
"938",0.154408306885677,0.142683884731597,0,0,0,0.702907808382726,0,0,0,0,0.702907808382726
"939",0,0,0,0,1,0,0,0,0,0,1
"940",0.0894754404187613,0.158369994600063,0.752154564981176,0,0,0,0,0,0,0,0.752154564981176
"941",0.660471888208428,0.0174679968980615,0.115008114274913,0,0,0.207052000618598,0,0,0,0,0.660471888208428
"942",0,0,0,0.206704749277639,0.793295250722361,0,0,0,0,0,0.793295250722361
"943",0.745887816444011,0.021582540023495,0.0624605648521014,0.117071685384364,0,0.0189023178687256,0,0,0,0.0340950754273031,0.745887816444011
"944",0.345123112984772,0,0.150194012106851,0,0,0.504682874908377,0,0,0,0,0.504682874908377
"945",0,0,0,0,1,0,0,0,0,0,1
"946",0.243094163803922,0.116688282327903,0,0,0,0.640217553868175,0,0,0,0,0.640217553868175
"947",0,0.00131955184151243,0,0,0,0,0.973077427792872,0.0213908368680071,0,0.00421218349760884,0.973077427792872
"948",0.104649309525073,0.796872954866578,0.052561496027574,0,0,0.0459162395807747,0,0,0,0,0.796872954866578
"949",0,0.00153691579238266,0.0675815346643292,0,0,0.00223700348483735,0.0569616895174223,0.867805406127722,0,0.00387745041330659,0.867805406127722
"950",0,0.00789012033689581,0,0.109019058237679,0.881211299288399,0,0,0,0,0.00187952213702637,0.881211299288399
"951",0,0.00222125850983799,0,0,0,0.0225636466349321,0.211638625520731,0.763576469334499,0,0,0.763576469334499
"952",0,0,0,0,0,0,0.932982771236358,0.0670172287636417,0,0,0.932982771236358
"953",0.0794730116163845,0.00789879862383147,0.0177057676758761,0,0,0.0855411041468346,0.021727175305553,0.78765414263152,0,0,0.78765414263152
"954",0,0.00302343521868568,0,0,0.993812448027153,0.00316411675416102,0,0,0,0,0.993812448027153
"955",0.0787873360939022,0.00296023838379188,0.0427367272273881,0,0,0,0.854753694640375,0.00783799892428107,0,0.0129240047302618,0.854753694640375
"956",0,0.00436294772271713,0.0234207857723796,0,0.959314054950146,0.0129022115547576,0,0,0,0,0.959314054950146
"957",0,0.918484689063649,0.0815153109363517,0,0,0,0,0,0,0,0.918484689063649
"958",0.30514081804544,0,0.0303384437279987,0,0,0.664520738226561,0,0,0,0,0.664520738226561
"959",0.432801436696743,0,0,0,0,0.567198563303258,0,0,0,0,0.567198563303258
"960",0.132914822437465,0.775655755348425,0.0401157016304659,0,0,0.0119396579866017,0,0,0,0.0393740625970417,0.775655755348425
"961",0,0,0,0,0.996948091834677,0.00305190816532298,0,0,0,0,0.996948091834677
"962",0,0.00249015377434881,0,0,0.499369095354335,0,0.018992197160464,0.479148553710852,0,0,0.499369095354335
"963",0.242267567946829,0.592056892059446,0.0650523959133667,0,0,0.100623144080358,0,0,0,0,0.592056892059446
"964",0.270586933078589,0.192327131088839,0.0666716152697602,0,0,0.470414320562812,0,0,0,0,0.470414320562812
"965",0,0,0,0,1,0,0,0,0,0,1
"966",0.137475225129232,0.0119694465944747,0.268644936361366,0,0,0.581910391914927,0,0,0,0,0.581910391914927
"967",0.0751612620176852,0.0504428502880672,0.224173290489779,0,0.474674324382072,0.175548272822397,0,0,0,0,0.474674324382072
"968",0.468206115256498,0.0124882174147239,0.107330115423959,0,0,0.411975551904819,0,0,0,0,0.468206115256498
"969",0,0.000567901343845843,0,0,0,0,0.97313857225474,0.0214304520319062,0,0.0048630743695082,0.97313857225474
"970",0.272883624882612,0,0.512130605457351,0,0,0.214985769660037,0,0,0,0,0.512130605457351
"971",0,0,0,0.00374568995774026,0.0314372085540606,0,0.960709783150041,0.00410731833815823,0,0,0.960709783150041
"972",0,0,0,0,0.996839246032032,0.00316075396796812,0,0,0,0,0.996839246032032
"973",0.232134556793188,0,0.452005198191245,0,0,0.315860245015567,0,0,0,0,0.452005198191245
"974",0,0.318082745114264,0,0.0736980513333134,0.579945509428945,0,0,0,0,0.0282736941234781,0.579945509428945
"975",0,0.0181565482203838,0,0.864503838445775,0.103467046186831,0.00907787896619961,0,0,0,0.00479468818081085,0.864503838445775
"976",0.226233615997465,0.00989484476098074,0.0542705329663009,0,0,0.157706972074783,0.0143193994636396,0.53757463473683,0,0,0.53757463473683
"977",0,0,0,0.475743396575201,0.524256603424799,0,0,0,0,0,0.524256603424799
"978",0,0.00659910165522963,0,0.081683209771433,0,0,0.0423844502262757,0.852826499773951,0,0.0165067385731104,0.852826499773951
"979",0.0192535371671334,0.636360635857234,0.0138172801991013,0,0,0.330568546776531,0,0,0,0,0.636360635857234
"980",0,0,0,0,0.953296195414405,0,0,0.0467038045855953,0,0,0.953296195414405
"981",0.517093901839851,0.359988735619805,0,0,0,0.0924799941494874,0,0,0,0.0304373683908555,0.517093901839851
"982",0,0.35305926406044,0.64694073593956,0,0,0,0,0,0,0,0.64694073593956
"983",0,0.0269451956322398,0,0.31283747163405,0.617932018536523,0.00972072898413344,0,0,0,0.0325645852130535,0.617932018536523
"984",0,0.00363001509226653,0,0.0946422722220579,0.89895940719194,0,0,0,0,0.00276830549373543,0.89895940719194
"985",0.243121367322261,0.55898831403314,0.168552800354328,0,0,0,0,0,0,0.0293375182902708,0.55898831403314
"986",0.223287159973565,0,0.140657259604095,0,0,0.63605558042234,0,0,0,0,0.63605558042234
"987",0,0,0,0,1,0,0,0,0,0,1
"988",0,0,0,0,1,0,0,0,0,0,1
"989",0,0.0209621005837668,0,0.296057653898301,0.640806560207864,0.0139897130876337,0,0,0,0.0281839722224351,0.640806560207864
"990",0.0183881838094752,0.00245100304494453,0.00856804187641524,0,0,0.0215745011921442,0.044533016685167,0.90049247250884,0,0.00399278088301308,0.90049247250884
"991",0,0,0,0.0162331769701678,0.983766823029832,0,0,0,0,0,0.983766823029832
"992",0,0.0233506337725511,0.0103093240395241,0,0.962493354272794,0.00384668791513094,0,0,0,0,0.962493354272794
"993",0.281578921745408,0.0406876300226833,0.566594367682685,0,0,0.111139080549224,0,0,0,0,0.566594367682685
"994",0,0,0,0,1,0,0,0,0,0,1
"995",0.0556254592648889,0.00156926822199113,0.0243666288387203,0,0,0.0219815939010863,0.024936536994994,0.871520512778319,0,0,0.871520512778319
"996",0.060489899477651,0.0890627699326562,0.0400490924509512,0,0.583864840053859,0.226533398084883,0,0,0,0,0.583864840053859
"997",0.166681230723923,0.149839618266879,0.0928507377360047,0,0,0.590628413273193,0,0,0,0,0.590628413273193
"998",0,0.00261604382399444,0.0555027991397019,0,0,0,0.0786566661881133,0.85625028344993,0,0.00697420739826052,0.85625028344993
"999",0,0,0,0,1,0,0,0,0,0,1
