"","prediction.score.L4_5.IT.CTX","prediction.score.L2_3.IT.CTX","prediction.score.L5.NP.CTX","prediction.score.Sst.Chodl","prediction.score.Car3","prediction.score.L6.CT.CTX","prediction.score.Sst","prediction.score.L5_6.IT.CTX","prediction.score.L6.IT.CTX","prediction.score.Pvalb","prediction.score.Lamp5","prediction.score.DG","prediction.score.L2_3.IT.RSPv","prediction.score.L6b_CT.ENT","prediction.score.L4.RSP.ACA","prediction.score.Vip","prediction.score.L5.PT.CTX","prediction.score.L5.IT.CTX","prediction.score.Oligo","prediction.score.L2_3.IT.RSP","prediction.score.CA1.ProS","prediction.score.Micro.PVM","prediction.score.Sncg","prediction.score.L2.IT.ENTl","prediction.score.SUB.ProS","prediction.score.L2_3.IT.APr","prediction.score.NP.PPP","prediction.score.L2_3.IT.PPP","prediction.score.L3.IT.ENTm","prediction.score.L6b.CTX","prediction.score.Astro","prediction.score.NP.SUB","prediction.score.CA1","prediction.score.L3.IT.ENTl","prediction.score.L2_3.IT.ENTl","prediction.score.CT.SUB","prediction.score.L2_3.IT.HATA","prediction.score.Lamp5.Lhx6","prediction.score.Endo","prediction.score.L6.IT.ENTl","prediction.score.L5.IT.TPE.ENT","prediction.score.Meis2.HPF","prediction.score.L2.IT.PAR","prediction.score.L5.NP.CT.CTX.","prediction.score.L5.PPP","prediction.score.Pax6","prediction.score.Ndnf.HPF","prediction.score.L2.IT.ENTm","prediction.score.CA3","prediction.score.L2_3.IT.ProS","prediction.score.CA2.IG.FC","prediction.score.SUB","prediction.score.SMC.Peri","prediction.score.CR","prediction.score.max"
"755",0,0,0,0,0,0.70255904775102,0,0.00353169531974092,0.0987688660214998,0,0,0.0263837336631584,0,0,0,0.0811444925187604,0.0434373665520003,0.0071389964137067,0,0,0,0,0,0,0,0,0,0,0,0.0290673825003463,0,0,0,0,0,0,0,0,0,0,0.0079684192597668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70255904775102
"756",0.160648755981578,0.0441121178130464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795239126205376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795239126205376
"757",0,0,0,0,0,0,0,0,0,0.0350089816395529,0.888381122266127,0,0,0,0,0.0272802239593623,0,0,0,0,0,0,0.0105505152254644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256971822396657,0,0,0,0,0,0,0,0,0.0130819746698275,0,0,0,0,0,0,0,0.888381122266127
"758",0,0.776258345554985,0,0,0,0,0,0,0.20432701126965,0,0,0,0,0,0,0,0.00669575072126346,0,0,0.0127188924541009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776258345554985
"759",0,0,0,0.0115252390623674,0,0,0.811461091884003,0,0,0.17701366905363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811461091884003
"760",0.666860361523453,0.0122998689877105,0,0.00870140061866951,0,0.008050253357587,0,0.010811717472039,0,0,0,0,0,0,0,0,0,0.293276398040541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666860361523453
"761",0,0,0,0,0,0,0.161933113490208,0,0,0.834510099814252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355678669553964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834510099814252
"762",0,0,0,0.0153567622952479,0,0,0.933979789589235,0,0,0,0.00652093235518878,0,0,0,0,0.0149957852194914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268898508762739,0,0,0,0,0,0,0,0.00225687966456273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933979789589235
"763",0,0,0,0,0,0,0,0,0,0.0536675472685289,0,0,0,0,0,0.132355476325003,0,0,0,0,0,0,0.800353773622854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136232027836143,0,0,0,0,0,0,0,0.800353773622854
"764",0,0,0,0,0,0.804797934165141,0,0.0127158827104917,0.00966374912266336,0,0,0,0,0,0,0,0.114688817999273,0.0275717554770709,0,0,0,0,0,0,0,0,0,0,0,0.0270203716542053,0,0,0,0,0,0,0,0.00354148887115469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804797934165141
"765",0.735283974961112,0.0215386720381482,0,0,0,0,0,0.0326036533269713,0,0,0,0,0,0,0,0,0,0.210573699673769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735283974961112
"766",0.290573434271074,0.664751333039438,0,0,0,0,0,0.0251432601670437,0,0,0,0,0,0,0,0,0,0,0,0.0195319725224444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664751333039438
"767",0.0515391849981008,0.138976146629931,0,0,0,0.0253083939418514,0,0.0025059862375265,0.745334942171789,0,0,0,0,0,0,0,0.00257611523294394,0.0221147796082387,0,0.00462957595085719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701487522876127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745334942171789
"768",0,0,0,0,0,0,0,0,0,0.0601807497944714,0.798740362600264,0,0,0,0,0.0122235942485976,0.0606198172073973,0,0,0,0,0,0.0107633172187527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348061862194795,0,0,0,0,0,0,0,0,0.0226659727110372,0,0,0,0,0,0,0,0.798740362600264
"769",0,0,0,0,0,0,0,0,0.014961764379702,0,0.895331506148012,0,0,0,0,0.0391967576604335,0,0,0,0,0,0,0.0389400196635938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115699521482587,0,0,0,0,0,0,0,0.895331506148012
"770",0,0,0,0.0171170771962803,0,0.117143561902036,0.380856085014656,0,0,0,0.0229200644619395,0.0189642476203948,0,0,0,0.387685442903236,0.0475553363779403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775818452351703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387685442903236
"771",0.591248105569688,0.282356577698699,0,0,0,0,0,0.0164198206728218,0.026755923069456,0,0,0,0,0,0,0,0.0198203411776868,0.0507496699626135,0,0.0126495618490347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591248105569688
"772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188604776474034,0,0,0.880937312628432,0,0,0,0,0,0,0,0,0.00338689333985963,0,0,0,0,0,0,0,0.0666755867327056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301397296516,0,0.880937312628432
"773",0,0,0,0,0,0,0,0,0,0,0.930046755438784,0,0,0,0,0.0337696623850754,0,0,0,0,0,0,0.0104208419220166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158911667943657,0,0,0,0,0,0,0,0,0.00987157345975809,0,0,0,0,0,0,0,0.930046755438784
"774",0.0418731698561305,0.00926628821535442,0,0,0,0.12730525315822,0,0.0623758416989737,0.383926490860389,0,0,0,0,0,0,0,0,0.344478141991285,0,0.00323550199063029,0,0,0,0,0,0,0,0,0,0.0224548638276025,0,0,0,0,0,0,0,0,0,0,0.00508444840141424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383926490860389
"775",0,0,0,0.00328044130205378,0,0,0.0324161630551314,0,0,0,0,0,0,0,0,0.0123314937428393,0,0,0.120000162791138,0,0,0,0,0,0,0,0,0,0,0,0.831971739108838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831971739108838
"776",0.00652564087665027,0,0.231837756015932,0,0,0.00653572238408729,0,0,0,0,0.0234566934752829,0.0180743958116499,0,0,0,0.609826681897514,0.0802682030233093,0,0,0,0,0,0.0234749065155746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609826681897514
"777",0.492037835344839,0.0710253893634151,0,0.0316184544331124,0,0,0.393531998715779,0,0,0,0,0,0,0,0,0,0,0.0117863221428545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492037835344839
"778",0,0,0.00549221681790396,0,0,0.0970059518878598,0.0805353102239137,0,0,0.80055101539056,0,0,0,0,0,0,0.0123729176037378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404258807602454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80055101539056
"779",0.151430837728839,0,0,0,0,0.407065758872694,0,0.11479193650284,0.0169143966436886,0,0,0,0,0,0,0,0,0.309797070251939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407065758872694
"780",0,0,0,0,0,0.810600108707739,0,0.0518725437377808,0.0104809708880472,0,0,0,0,0,0,0,0,0.101122583740449,0,0,0,0,0,0,0,0,0,0,0,0.020812065920193,0,0,0,0,0,0,0,0,0,0,0.00511172700579097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810600108707739
"781",0.0159184839684163,0.0349576303926045,0,0,0,0.251971788854766,0,0,0.0297826499862856,0,0.244873277705783,0,0.00889472222534415,0,0,0,0.278128678790352,0.0907776271540003,0,0.0240848107826709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677252726099343,0,0,0,0,0,0,0,0,0.0138378028787835,0,0,0,0,0,0,0,0.278128678790352
"782",0.560488486230634,0.026070185645156,0,0,0,0.0364731813132784,0,0.0540215045351641,0.10982982583049,0,0,0,0,0,0,0,0,0.213116816445278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560488486230634
"783",0,0,0,0,0,0,0,0,0.0654515721024858,0,0.200341214025482,0,0,0,0,0.137984265038205,0,0,0,0,0,0,0.591568211273284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465473756054253,0,0,0,0,0,0,0,0.591568211273284
"784",0,0,0.00687865242893568,0.0117729531322875,0,0,0.938796201416526,0,0,0.0425521930222507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938796201416526
"785",0,0,0,0,0,0,0.139058074451788,0,0,0,0.0389631220354678,0,0,0,0,0.758460264894219,0,0,0,0,0,0,0.0461151746035286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174033640149974,0,0,0,0,0,0,0,0.758460264894219
"786",0.00693199513938649,0,0.486469162889782,0,0,0,0,0,0,0,0.421102192577734,0,0,0,0,0.0371519654821731,0,0,0,0,0,0,0.0213305378119188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01734883477026,0,0,0.0096653113287461,0,0,0,0,0,0,0,0.486469162889782
"787",0.0236466828013319,0.0151518427872641,0.00510791335415512,0.0189163931259978,0,0,0.926518433985715,0,0.00514351787799065,0.00551521606754576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926518433985715
"788",0,0,0,0,0,0,0,0,0,0.0379183930592777,0.865109975847301,0,0,0,0,0.0238757938248221,0,0,0,0,0,0,0.0342349741272048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242244442766016,0,0,0,0,0,0,0,0,0.0146364188647922,0,0,0,0,0,0,0,0.865109975847301
"789",0.0119692509154298,0,0,0,0,0,0,0,0,0,0.920706623671723,0,0,0,0,0.0284915204061922,0,0,0,0,0,0,0.0163265391183805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102954287864074,0,0,0,0,0,0,0,0,0.0122106371018667,0,0,0,0,0,0,0,0.920706623671723
"790",0.27996166162022,0.666899479029732,0,0,0,0,0,0.0249734964338125,0.0205873665495068,0,0,0,0,0,0,0,0,0,0,0.00757799636672791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666899479029732
"791",0,0,0,0,0,0.787543933525034,0,0.056563199420101,0.0118487114361871,0,0,0,0,0,0,0,0,0.127695752851176,0,0,0,0,0,0,0,0,0,0,0,0.00985999485589079,0,0,0,0,0,0,0,0,0,0,0.00648840791161171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787543933525034
"792",0,0,0,0,0,0,0,0,0,0,0.0338805328693116,0,0,0,0,0.949239568501436,0,0,0,0,0,0,0.0168798986292523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949239568501436
"793",0.619960123808258,0.0691865658001712,0,0.0253954923476079,0,0,0.285457818043962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619960123808258
"794",0,0,0,0,0,0,0.0180537874937907,0,0,0,0.899663421623929,0,0,0,0,0.0419753120041001,0,0,0,0,0,0,0.0113714663289728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01824662610139,0,0,0,0,0,0,0,0,0.0106893864478169,0,0,0,0,0,0,0,0.899663421623929
"795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148205958996099,0,0,0,0,0,0,0,0,0,0,0,0.837899660123253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138943808806479,0,0.837899660123253
"796",0.025481432165682,0.0105937348752113,0,0,0,0.289122056582088,0,0.11000970101084,0.269620120812007,0,0,0,0,0,0,0,0,0.288809655890595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636329866357632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289122056582088
"797",0.582733728456143,0.0221295581895602,0,0,0,0,0,0.0718850163070261,0,0,0,0,0,0,0,0,0.0311486014412692,0.292103095606002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582733728456143
"798",0.128773123961044,0.15532010827596,0,0,0,0,0,0.0133651329449617,0.105315528443674,0,0,0.366600957201139,0,0,0,0,0.0708505669704386,0.124789827228511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034984754974272,0,0,0,0.366600957201139
"799",0.102377523368102,0,0,0,0,0.216690417657121,0,0.0844276977127609,0.0773950489659153,0,0,0,0,0,0,0,0,0.519109312296101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519109312296101
"800",0,0,0,0,0,0,0,0,0,0,0.035084085462506,0,0,0,0,0.928777946627831,0,0,0,0,0,0,0.0361379679096639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928777946627831
"801",0.10998892132071,0.477915354955008,0,0,0,0.0129222550041556,0,0.0101555024765986,0.0267190191871461,0,0,0,0,0,0,0,0,0.0555008680931873,0,0.0232257904617768,0,0,0,0,0,0,0,0,0,0.283572288501418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477915354955008
"802",0,0.212610938444031,0,0,0,0.543735706849277,0,0.097189622000648,0.0732203318845338,0,0,0,0,0,0,0,0,0.0577433530419251,0,0.00822959541054718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727045236903797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543735706849277
"803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420046311822203,0,0,0.131084860273174,0,0,0,0,0,0,0,0,0,0,0,0.852173603107106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125410735014984,0,0.852173603107106
"804",0,0,0,0,0,0,0,0,0,0,0.00416320642102383,0,0,0,0,0.0418020953841174,0,0,0,0,0,0,0.0227298872670596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867528779532562,0,0,0,0,0,0,0,0.00206269924019996,0,0,0,0,0,0.0617133321550368,0,0.867528779532562
"805",0,0,0,0.0136275509535208,0,0,0.574893783875445,0,0,0,0.0186209000668902,0,0,0,0,0.391273982280502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015837828236418,0,0,0,0,0,0,0,0.574893783875445
"806",0,0,0,0,0,0,0.0181928753195329,0,0,0,0.0310116126753389,0,0,0,0,0.932938837504109,0,0,0,0,0,0,0.0159689430205537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188773148046508,0,0,0,0,0,0,0,0.932938837504109
"807",0.158312959940999,0.697913262096341,0,0,0,0,0,0.0120656737889866,0.0432972354378008,0,0,0,0,0,0,0,0.0798721532371885,0,0,0.00853871549868358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697913262096341
"808",0,0,0,0.0085874118330167,0,0,0.949431695123864,0,0,0.0368587931092296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00512209993388953,0,0,0,0,0,0,0,0.949431695123864
"809",0,0,0,0.00651348331473375,0,0,0.461689515177089,0,0,0,0.0774072564087591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350408420284719,0.337606986075684,0,0,0,0,0,0,0,0.0016606009382632,0,0,0,0,0,0.111618073882625,0,0.461689515177089
"810",0,0,0,0.0103811947099536,0,0,0.73948851485698,0,0,0.250130290433066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73948851485698
"811",0,0,0,0,0,0.251188563517612,0,0,0.0101751008157842,0,0,0,0,0,0,0,0,0.0391147782818381,0,0.0035068600502311,0,0,0,0,0,0,0,0,0,0.696014697334534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696014697334534
"812",0.199041625428911,0.029296852220881,0,0,0,0.199762794926559,0,0.0486850552220702,0.178169450303301,0,0,0,0,0,0,0,0.203499744237524,0.139302039670659,0,0.00224243799009438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203499744237524
"813",0,0,0,0,0,0,0.0183899149274144,0,0,0.195271091437039,0.0170927055138861,0,0,0,0,0.761823480059032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00742280806262928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761823480059032
"814",0.130312151517571,0,0,0,0,0.309968566541194,0,0.121367760298157,0.0478862122519569,0,0,0,0,0,0,0,0,0.390465309391121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390465309391121
"815",0,0,0,0.0107235368622037,0,0,0.025416034499488,0,0.0155963345918499,0,0.886955686254621,0,0,0,0,0.0142972314084842,0,0,0,0,0,0,0.0164619472402319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170402581021366,0,0,0,0,0,0,0,0,0.013508971040985,0,0,0,0,0,0,0,0.886955686254621
"816",0,0,0,0,0,0,0,0,0,0,0.0412994338429322,0,0,0,0,0.907688692892811,0,0,0,0,0,0,0.0510118732642568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907688692892811
"817",0.313409524888578,0.00701704568935955,0,0,0,0,0,0,0.050553550280149,0,0.033027287568286,0.0576080331826246,0,0,0,0.441485444040185,0.0930771826921239,0,0,0.00382193165869357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441485444040185
"818",0.0514921619665903,0,0.557706021649355,0,0,0.359398261480191,0,0.00165794441705641,0,0,0,0,0,0,0,0,0,0.0104155173386022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193300931482053,0,0,0,0,0,0,0,0,0,0,0.557706021649355
"819",0,0,0,0,0,0,0,0,0,0,0.0150031387660597,0,0,0,0,0.922783112890881,0,0,0,0,0,0,0.0622137483430602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922783112890881
"820",0,0,0,0,0,0,0,0,0,0,0.468660123179736,0,0,0,0,0.515699235116002,0,0,0,0,0,0,0.0105432549054902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509738679877203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515699235116002
"821",0,0,0.0666109746480586,0,0,0,0,0,0,0,0.0172626362715039,0,0,0,0,0.900155404249662,0,0,0,0,0,0,0.0159709848307761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900155404249662
"822",0,0,0.0140781498787256,0.0196286232513157,0,0.148604593246524,0.814045233571948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364340005148672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814045233571948
"823",0,0,0.00440147856592693,0,0,0,0.0774922653003448,0,0,0.884180052722188,0.0155856046975924,0,0,0,0,0,0.00922172912404631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387674341041837,0,0,0,0,0,0,0,0,0.00524212617948342,0,0,0,0,0,0,0,0.884180052722188
"824",0.00867960295472146,0,0,0,0.00297859304429562,0,0,0,0.00311373639781808,0,0,0.00324132528001749,0,0,0,0,0,0.00208476326925797,0,0,0,0.975290596776644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000920556592492772,0,0.00369082568475251,0,0.975290596776644
"825",0.0189757429569476,0,0,0,0,0.787998017808008,0,0.0152480686965123,0.00898779245263918,0.0572221993955243,0,0,0,0,0,0,0.0697788145627767,0.014061524790789,0,0,0,0,0,0,0,0,0,0,0,0.0225406028240345,0,0,0,0,0,0,0,0,0,0,0.00518723651276839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787998017808008
"826",0,0,0,0.0123534744408242,0,0,0.936941470098695,0,0,0.0495894112711021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111564418937852,0,0,0,0,0,0,0,0.936941470098695
"827",0.138920918663437,0.310672391707155,0,0,0,0,0,0,0.0799285193961834,0,0.0375373985977153,0.0232240876076024,0,0,0,0.0501078609636319,0.323639344240176,0,0,0.00926919465621327,0,0,0.0267002841678848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323639344240176
"828",0,0,0,0,0,0,0,0,0,0,0.0312533604231875,0,0,0,0,0.945679314552836,0,0,0,0,0,0,0.0230673250239766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945679314552836
"829",0,0,0,0,0,0,0,0,0,0,0.0585219379082052,0,0,0,0,0.30544373805806,0,0,0,0,0,0,0.636034324033735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636034324033735
"830",0,0,0,0.00838584721992284,0,0,0,0,0,0,0.90691661852272,0,0,0,0,0.0283450174072453,0,0,0,0,0,0,0.0135753661297298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289871629044469,0,0,0,0,0,0,0,0,0.0137899878159354,0,0,0,0,0,0,0,0.90691661852272
"831",0.116820109704292,0.262001369472156,0,0,0,0,0,0.0186233174851339,0.0426007088825645,0,0,0,0.102059526702674,0,0,0,0.0606288590580717,0.0275284752705088,0,0.3697376334246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3697376334246
"832",0.216247853695888,0.0470326161477435,0,0,0,0.235106531120391,0,0.0242970367439642,0.0662454299375277,0,0.0275123142063291,0,0,0,0,0,0.152193245896276,0.183936492272064,0,0.00929852074924923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751461037524002,0,0,0,0,0,0,0,0,0.0306153488553269,0,0,0,0,0,0,0,0.235106531120391
"833",0,0,0,0,0,0,0,0,0,0,0.933143906749236,0,0,0,0,0.0292489935744621,0,0,0,0,0,0,0.0101460772589832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178477958528708,0,0,0,0,0,0,0,0,0.00961322656444762,0,0,0,0,0,0,0,0.933143906749236
"834",0,0,0,0,0,0,0.097952700293574,0,0,0,0.0319956069583907,0,0,0,0,0.86482951990945,0,0,0,0,0,0,0.00303682903169991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218534380688497,0,0,0,0,0,0,0,0.86482951990945
"835",0.543437926119451,0.0112718007601961,0,0,0,0,0,0.0530068240968676,0,0,0,0,0,0,0,0,0,0.387335325315403,0,0.00494812370808291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543437926119451
"836",0.0680843854488218,0.0423797182469094,0.00663318750608726,0.0261569247138498,0,0,0.818585094284285,0,0,0,0,0,0,0,0,0,0.00634385484456259,0,0,0.00245546806596644,0,0,0,0,0,0,0,0,0,0.0293613668895176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818585094284285
"837",0,0,0,0,0,0,0,0,0,0,0.120717145675441,0.0203120462866266,0,0,0,0.763898950659007,0,0,0,0,0,0,0.0911765258057872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038953315731394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763898950659007
"838",0.195569826645614,0.72341108912897,0,0,0,0,0,0,0,0,0,0.081019084225416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72341108912897
