"","prediction.score.Fibroblast","prediction.score.B_cells","prediction.score.Mac_Mono","prediction.score.Plasma","prediction.score.Endothelial","prediction.score.T_cells","prediction.score.Alveolar_type_2","prediction.score.Alveolar_type_1","prediction.score.Mast","prediction.score.DCs","prediction.score.Neutrophils","prediction.score.Club_cells","prediction.score.Ciliated_cells","prediction.score.max"
"752",0,0.145739924607043,0.115289386663796,0,0,0.170589633839779,0,0,0,0.568381054889382,0,0,0,0.568381054889382
"753",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"754",0,0,0,0.0595010684885888,0,0.0833994772767512,0,0,0.85709945423466,0,0,0,0,0.85709945423466
"755",0,0.00763096667959778,0.277432487056199,0,0,0.00470732542590207,0.542733463187422,0.102311300878132,0,0.014675055479183,0.0505094012935641,0,0,0.542733463187422
"756",0,0,0.25025766012148,0,0,0.0110278125932933,0,0,0,0.0364886768964616,0.702225850388765,0,0,0.702225850388765
"757",0,0.0144389797769483,0.944318885335,0,0,0.0412421348880515,0,0,0,0,0,0,0,0.944318885335
"758",0,0,0.264965441362403,0,0,0,0,0,0,0.0241068237371363,0.710927734900461,0,0,0.710927734900461
"759",0,0.0295319899325353,0,0,0,0.970468010067465,0,0,0,0,0,0,0,0.970468010067465
"760",0,0.121834664578969,0.667277689850069,0,0,0.210887645570962,0,0,0,0,0,0,0,0.667277689850069
"761",0,0.00387501142981036,0.985830211659754,0,0,0.0102947769104354,0,0,0,0,0,0,0,0.985830211659754
"762",0,0.108862840143187,0.479487558227869,0.0110605369531548,0,0.35580631489434,0,0,0,0.0447827497814488,0,0,0,0.479487558227869
"763",0,0.0952662057524311,0,0.0648685456649177,0,0.839865248582651,0,0,0,0,0,0,0,0.839865248582651
"764",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"765",0,0,0.202702159387912,0,0,0,0,0,0,0,0.797297840612088,0,0,0.797297840612088
"766",0,0,0.0220806380851753,0,0.945580813602665,0.0323385483121595,0,0,0,0,0,0,0,0.945580813602665
"767",0,0.0686591124787405,0.594444859241378,0,0,0.128283104112765,0,0,0,0.208612924167117,0,0,0,0.594444859241378
"768",0,0.10758073725235,0.674161126895492,0,0,0.207450348609018,0,0,0,0.0108077872431396,0,0,0,0.674161126895492
"769",0,0,0.024398439683183,0,0,0.0122866353897061,0.935300738026535,0.0209487867125947,0,0,0,0.00706540018798067,0,0.935300738026535
"770",0,0.00581226959217005,0,0,0.931818131604474,0.0623695988033559,0,0,0,0,0,0,0,0.931818131604474
"771",0,0,0.999395472928142,0,0,0.00060452707185801,0,0,0,0,0,0,0,0.999395472928142
"772",0,0,0,0.862589977865812,0,0.100629719058693,0,0,0,0.0367803030754959,0,0,0,0.862589977865812
"773",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"774",0.282286414492996,0,0,0,0,0.0399453229699133,0.0626773612636209,0,0,0,0,0,0.61509090127347,0.61509090127347
"775",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"776",0.974318093589856,0,0,0,0.00136504006499139,0.00385394572740759,0.00570308102942946,0,0,0,0,0,0.0147598395883156,0.974318093589856
"777",0,0,0,0.845295261944068,0,0.152666599474498,0,0,0,0.00203813858143415,0,0,0,0.845295261944068
"778",0,0.0481997902244061,0.819724081421402,0,0,0.132076128354192,0,0,0,0,0,0,0,0.819724081421402
"779",0,0,0.39823335694332,0,0.0112294726417511,0,0,0,0,0.0462414784909613,0.544295691923967,0,0,0.544295691923967
"780",0,0.327780036225482,0,0,0,0.672219963774518,0,0,0,0,0,0,0,0.672219963774518
"781",0,0.0335584345547798,0,0,0,0.96644156544522,0,0,0,0,0,0,0,0.96644156544522
"782",0,0.00388566726224657,0.0175558385410707,0,0,0.00697458217117002,0.851181286163671,0,0,0,0,0.108423260327857,0.0119793655339847,0.851181286163671
"783",0,0,0.91184081890839,0,0,0.0767193907205497,0,0,0,0.0114397903710601,0,0,0,0.91184081890839
"784",0,0,0.852774841502602,0,0,0.0626208873503509,0,0,0,0.0846042711470469,0,0,0,0.852774841502602
"785",0,0.0542890760377671,0.799847573154769,0,0,0.145863350807465,0,0,0,0,0,0,0,0.799847573154769
"786",0,0.124642364705029,0.0841429244248415,0,0,0.152512131631728,0,0,0,0.638702579238401,0,0,0,0.638702579238401
"787",0,0,0,0.842940691623419,0,0.137801576478546,0,0,0,0.019257731898035,0,0,0,0.842940691623419
"788",0,0.00445948899573463,0.975658868604472,0,0,0.0198816423997937,0,0,0,0,0,0,0,0.975658868604472
"789",0,0.390005303164445,0.00339355246808204,0,0,0.534324305593055,0,0,0,0.0722768387744182,0,0,0,0.534324305593055
"790",0,0,0.000162132709243292,0,0.973268028866736,0.0265698384240199,0,0,0,0,0,0,0,0.973268028866736
"791",0,0,0.00143752389563866,0.839571762854608,0,0.0999780841248578,0,0,0,0.0590126291248958,0,0,0,0.839571762854608
"792",0,0,0,0.650393537286624,0,0.349606462713376,0,0,0,0,0,0,0,0.650393537286624
"793",0,0.0362452883170514,0.352791446110653,0,0,0.0705175697963154,0,0,0,0.54044569577598,0,0,0,0.54044569577598
"794",0,0.118893615572863,0,0,0,0.881106384427137,0,0,0,0,0,0,0,0.881106384427137
"795",0,0.0013921459996501,0,0,0,0.0730398744717807,0,0,0.925567979528569,0,0,0,0,0.925567979528569
"796",0,0.0064864909989898,0.908032993836156,0,0,0.0716974474844484,0,0,0,0.013783067680405,0,0,0,0.908032993836156
"797",0,0.328600095459445,0.0960738203163569,0,0,0.563898254087759,0,0,0,0.0114278301364394,0,0,0,0.563898254087759
"798",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"799",0,0.031543652972622,0,0,0,0.968456347027378,0,0,0,0,0,0,0,0.968456347027378
"800",0,0,0.226018768549334,0,0,0,0,0,0,0,0.773981231450665,0,0,0.773981231450665
"801",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"802",0,0.140215314677508,0.622908916786803,0,0,0.236875768535689,0,0,0,0,0,0,0,0.622908916786803
"803",0,0.0971963456634434,0.64111045155803,0,0,0.253329240996705,0,0,0,0.00836396178182143,0,0,0,0.64111045155803
"804",0,0,0.507093044232968,0,0,0,0,0,0,0.0293289497985001,0.463578005968532,0,0,0.507093044232968
"805",0,0,0.790679666888918,0,0,0,0,0,0,0.209320333111082,0,0,0,0.790679666888918
"806",0,0,0,0.065228764185245,0,0.934771235814755,0,0,0,0,0,0,0,0.934771235814755
"807",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"808",0,0.183848359211304,0.0784643727940415,0,0,0.196193118758828,0,0,0,0.541494149235826,0,0,0,0.541494149235826
"809",0,0,0.713406124134422,0,0,0,0,0,0,0.116239805352341,0.170354070513238,0,0,0.713406124134422
"810",0,0,0.978117188495764,0,0,0,0,0,0,0.0218828115042363,0,0,0,0.978117188495764
"811",0,0.0648504579696401,0.727138059969168,0,0,0.152020600522346,0,0,0,0.0559908815388452,0,0,0,0.727138059969168
"812",0,0.149509632763306,0.428705402382406,0,0,0.129538741008954,0,0,0,0.292246223845334,0,0,0,0.428705402382406
"813",0,0.0126407168093419,0,0.0340615533311938,0,0.953297729859465,0,0,0,0,0,0,0,0.953297729859465
"814",0,0,0.0872108059370463,0,0,0,0.875879727648779,0.0224907862977561,0,0,0,0.0144186801164188,0,0.875879727648779
"815",0,0.041715250394599,0.416664044780421,0,0,0.0221358660041249,0,0,0,0.519484838820855,0,0,0,0.519484838820855
"816",0,0.121685445491043,0.472146357575767,0,0,0.167330684178246,0,0,0,0.155714230637454,0.0831232821174891,0,0,0.472146357575767
"817",0,0.000432781142928654,0.00270327859909011,0,0,0.0848626385461166,0,0,0.912001301711864,0,0,0,0,0.912001301711864
"818",0,0.0654761364230236,0,0,0,0.934523863576976,0,0,0,0,0,0,0,0.934523863576976
"819",0,0,0.716777391108765,0,0,0,0,0,0,0.271760498215131,0.0114621106761035,0,0,0.716777391108765
"820",0,0.121088964774854,0.402648376856094,0,0,0.159389296750196,0.241455429285729,0.0286401449268838,0,0.0467777874062428,0,0,0,0.402648376856094
"821",0,0.101454945035697,0.500232235161277,0.0331811473788659,0,0.180299557327716,0,0,0,0.184832115096444,0,0,0,0.500232235161277
"822",0,0.0342024474031785,0.694743970458429,0,0,0.0371377467182223,0,0,0,0,0.233915835420171,0,0,0.694743970458429
"823",0,0,0.0169986589097201,0,0,0,0.963151154809695,0.0115848342713663,0,0,0,0.00826535200921836,0,0.963151154809695
"824",0,0.320177394999014,0,0,0,0.679822605000986,0,0,0,0,0,0,0,0.679822605000986
"825",0,0.0354342518180368,0.837192898926567,0,0,0.102841350588069,0,0,0,0.0245314986673272,0,0,0,0.837192898926567
"826",0,0.37750305947051,0,0,0,0.62249694052949,0,0,0,0,0,0,0,0.62249694052949
"827",0,0,0,0.850760620757341,0,0.146687130782408,0.00255224846025062,0,0,0,0,0,0,0.850760620757341
"828",0,0.240469670591388,0.0222892594275141,0,0,0.649106949648908,0,0,0,0,0.0881341203321891,0,0,0.649106949648908
"829",0,0.040091219335471,0.858108122239601,0,0,0.101800658424928,0,0,0,0,0,0,0,0.858108122239601
"830",0,0.444940852609818,0.0665663016595148,0,0,0.440985163306428,0,0,0,0.047507682424239,0,0,0,0.444940852609818
"831",0,0,0.782393749636263,0,0,0,0,0,0.0806127015921323,0.119003228397446,0.0179903203741581,0,0,0.782393749636263
"832",0,0.0301460957761048,0.697166110508161,0,0,0.168316726240788,0,0,0,0.104371067474946,0,0,0,0.697166110508161
"833",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"834",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"835",0,0.378595980108732,0,0,0,0.621404019891268,0,0,0,0,0,0,0,0.621404019891268
"836",0,0,0.878246414162425,0,0,0.0965597351079232,0,0,0,0,0.0251938507296518,0,0,0.878246414162425
"837",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"838",0,0.0971840203832924,0.17828376625296,0,0,0.123452772685843,0,0,0,0.601079440677904,0,0,0,0.601079440677904
"839",0,0.00296309556606373,0,0.651067997181848,0,0.345968907252088,0,0,0,0,0,0,0,0.651067997181848
"840",0,0.0627398591537941,0.00127516764409851,0,0,0.935984973202107,0,0,0,0,0,0,0,0.935984973202107
"841",0.464546831323515,0.0169834669985133,0,0,0,0.453781879929528,0.0646878217484439,0,0,0,0,0,0,0.464546831323515
"842",0,0,0.620384453061816,0,0,0,0,0,0,0.169352001370767,0.210263545567417,0,0,0.620384453061816
"843",0,0,0.0179072262091476,0,0,0,0.962516802603098,0.0115141192507507,0,0,0,0.00806185193700406,0,0.962516802603098
"844",0,0.0482126003749067,0.237010784903407,0,0,0.49850624768942,0,0,0,0,0.216270367032266,0,0,0.49850624768942
"845",0,0.0675090560268598,0.447101306260145,0,0,0.401389097817479,0,0,0,0.0288957653509405,0.0551047745445759,0,0,0.447101306260145
"846",0,0,0.973134942731397,0,0,0.0208025953143086,0,0,0,0.0060624619542941,0,0,0,0.973134942731397
"847",0,0.0462712194233568,0.846213209257563,0,0,0.0874291239022996,0,0,0,0.0200864474167805,0,0,0,0.846213209257563
"848",0.983620759663058,0,0.00338084477516028,0,0,0,0.00569788642355279,0,0,0,0,0,0.00730050913822875,0.983620759663058
"849",0,0.0208682506688665,0.0300162505644894,0.433736809386402,0,0.432936216814661,0,0,0,0.0824424725655818,0,0,0,0.433736809386402
"850",0,0.0151356611595938,0.358245154720726,0,0,0.0401704440667988,0.511682079119144,0.0308349757276346,0,0,0,0.0439316852061035,0,0.511682079119144
"851",0,0,0,0.816200020771767,0,0.183799979228233,0,0,0,0,0,0,0,0.816200020771767
"852",0,0.19599959929861,0,0,0,0.80400040070139,0,0,0,0,0,0,0,0.80400040070139
"853",0,0.0329549121174777,0.16599783655706,0,0,0.0910201359885137,0,0,0,0.710027115336949,0,0,0,0.710027115336949
"854",0,0,0.761509461652359,0,0,0,0,0,0,0.0713432331406804,0.167147305206961,0,0,0.761509461652359
"855",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"856",0,0.0155019668425235,0.76458476896865,0,0,0,0,0,0,0.219913264188827,0,0,0,0.76458476896865
"857",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"858",0,0,0,0.837450422452235,0,0.103522085000235,0.0155385475282957,0,0,0.0434889450192336,0,0,0,0.837450422452235
"859",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"860",0,0,0,0.0179472686744946,0,0.121432379024453,0,0,0.860620352301053,0,0,0,0,0.860620352301053
"861",0,0.0308108966973314,0.92130150946737,0,0,0.0478875938352989,0,0,0,0,0,0,0,0.92130150946737
"862",0,0,0.00995974480308279,0,0,0,0.965190576019441,0.0124549916270722,0,0,0,0.0123946875504042,0,0.965190576019441
"863",0,0,0,0.827536749387185,0,0.168950587731236,0,0,0,0.0035126628815789,0,0,0,0.827536749387185
"864",0,0.0683649596793744,0.775253262957345,0,0,0.156381777363281,0,0,0,0,0,0,0,0.775253262957345
"865",0,0.0163678297107883,0.729748382839036,0.0145110680366472,0,0.10388265086911,0,0,0,0.135490068544418,0,0,0,0.729748382839036
"866",0,0.195372754845004,0.183525700985495,0,0,0.588067290096788,0,0,0,0.0330342540727131,0,0,0,0.588067290096788
"867",0,0,0.361988789949585,0,0,0.481785062375913,0,0,0,0.020262517622117,0.135963630052385,0,0,0.481785062375913
"868",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"869",0,0,0,0.858318870649595,0,0.135923029914962,0.00286655941572342,0,0,0.0028915400197193,0,0,0,0.858318870649595
"870",0,0,0.147097108156053,0.670614845749349,0,0.00576094830203127,0,0,0,0.14377472729096,0.0327523705016058,0,0,0.670614845749349
"871",0,0.00870013284386918,0.911590439937234,0,0,0.0415467192406866,0,0,0,0,0.0381627079782106,0,0,0.911590439937234
"872",0,0,0,0.857341426661965,0,0.110745701473046,0,0,0,0.0319128718649896,0,0,0,0.857341426661965
"873",0,0.0565805116693752,0.742907124474159,0,0,0.0617593509894943,0,0,0,0.120647290318329,0.0181057225486421,0,0,0.742907124474159
"874",0,0.0733165127900033,0.741876583196923,0,0,0.184806904013074,0,0,0,0,0,0,0,0.741876583196923
"875",0,0,0.0100391381592981,0,0,0.934059359706396,0,0,0,0,0.0559015021343056,0,0,0.934059359706396
"876",0,0.2149537431977,0,0,0,0.7850462568023,0,0,0,0,0,0,0,0.7850462568023
"877",0,0,0.162977202934457,0,0.492295550252696,0.287414753165725,0,0,0,0.0573124936471224,0,0,0,0.492295550252696
"878",0,0,0.0270276355146095,0,0,0.972972364485391,0,0,0,0,0,0,0,0.972972364485391
"879",0,0.101868738729712,0.537978740780834,0,0,0.0638370083766062,0,0,0,0.296315512112848,0,0,0,0.537978740780834
"880",0,0,0,0.748508137585863,0,0.251491862414136,0,0,0,0,0,0,0,0.748508137585863
"881",0.97409555851109,0,0.00858772893167668,0,0,0.00772429311816242,0.00959241943907042,0,0,0,0,0,0,0.97409555851109
"882",0,0,0,0,0,0.093031067931277,0,0,0.906968932068723,0,0,0,0,0.906968932068723
"883",0,0,0.732896626628273,0,0,0,0,0,0,0.0908245203622144,0.176278853009512,0,0,0.732896626628273
"884",0,0.220859207980545,0,0,0,0.779140792019455,0,0,0,0,0,0,0,0.779140792019455
"885",0,0.210612892218667,0,0,0,0.789387107781333,0,0,0,0,0,0,0,0.789387107781333
"886",0,0.0623838119780163,0,0,0,0.937616188021984,0,0,0,0,0,0,0,0.937616188021984
"887",0,0.0150486596394935,0,0.0679848418461411,0,0.916966498514366,0,0,0,0,0,0,0,0.916966498514366
"888",0,0.225764388724492,0.0521239645051635,0,0,0.240428548894081,0,0,0,0.481683097876264,0,0,0,0.481683097876264
"889",0,0,0.857471318620168,0,0,0,0,0,0,0.0412537567501771,0.101274924629655,0,0,0.857471318620168
"890",0,0,0.847933641363951,0,0,0.103410341188477,0,0,0,0.0385269936543012,0.0101290237932711,0,0,0.847933641363951
"891",0,0,0.18953902650662,0,0,0,0,0,0,0.00770131952649653,0.802759653966883,0,0,0.802759653966883
"892",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"893",0,0.125305200539714,0.0154320744175227,0,0,0.859262725042763,0,0,0,0,0,0,0,0.859262725042763
"894",0,0,0.852386035156996,0,0,0.11726223252046,0,0,0,0.0190155796297349,0.0113361526928094,0,0,0.852386035156996
"895",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"896",0,0,0.832497353021303,0,0,0.0357935069890958,0,0,0,0.0936931352169787,0.0380160047726223,0,0,0.832497353021303
"897",0,0.222418535665355,0.087919839239011,0,0,0.227446612359979,0,0,0,0.462215012735655,0,0,0,0.462215012735655
"898",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"899",0,0.021105561876595,0.885139833324134,0,0,0.0738038022691816,0,0,0.0199508025300896,0,0,0,0,0.885139833324134
"900",0,0.0352348406535784,0.849223892334713,0,0,0.115541267011709,0,0,0,0,0,0,0,0.849223892334713
"901",0,0,0,0.550890680057273,0,0.449109319942726,0,0,0,0,0,0,0,0.550890680057273
"902",0,0,0.959583080146314,0,0,0.040416919853686,0,0,0,0,0,0,0,0.959583080146314
"903",0,0,0.865929428827625,0,0,0.0990680813861636,0,0,0,0.0350024897862117,0,0,0,0.865929428827625
"904",0,0.0156912937889529,0.71316757770119,0,0,0,0,0,0,0.271141128509857,0,0,0,0.71316757770119
"905",0,0.259781352586085,0.123757084925531,0,0,0.240638810178264,0,0,0,0.37582275231012,0,0,0,0.37582275231012
"906",0,0,0,0.810021527773787,0,0.120352376144355,0,0,0,0.0696260960818572,0,0,0,0.810021527773787
"907",0,0.344209606475185,0.020314842875389,0,0,0.318418496210634,0,0,0,0.317057054438792,0,0,0,0.344209606475185
"908",0,0.00274079990479313,0.928851721700336,0,0,0.0684074783948707,0,0,0,0,0,0,0,0.928851721700336
"909",0,0,0.00342803640098026,0,0.0107526189525176,0.00474338403883584,0.890901122715717,0,0,0,0,0.060659254225619,0.0295155836663304,0.890901122715717
"910",0,0,0.697256319858264,0,0,0,0,0,0,0.302743680141737,0,0,0,0.697256319858264
"911",0,0,0.695222339023755,0,0,0,0,0,0,0.304777660976245,0,0,0,0.695222339023755
"912",0,0,0,0.802596672019172,0,0.197403327980828,0,0,0,0,0,0,0,0.802596672019172
"913",0,0,0.278320069037925,0,0,0.633606789929619,0,0,0,0.0297700077024463,0.0583031333300101,0,0,0.633606789929619
"914",0,0,0,0,0,0.169347457473739,0,0,0.830652542526261,0,0,0,0,0.830652542526261
"915",0,0.212353189975716,0.18114616649249,0,0,0.213786394906263,0,0,0,0.392714248625532,0,0,0,0.392714248625532
"916",0,0.0301289262355528,0.173075368951125,0,0,0.0747849991522459,0,0,0,0.722010705661076,0,0,0,0.722010705661076
"917",0,0.243430104346773,0.21816016565127,0,0,0.331581104038102,0,0,0,0.206828625963855,0,0,0,0.331581104038102
"918",0,0.264783319158113,0,0,0,0.735216680841887,0,0,0,0,0,0,0,0.735216680841887
"919",0.895112412468049,0,0,0,0.0283569661467148,0.0346128539574738,0.0191821075544264,0,0,0,0,0,0.0227356598733367,0.895112412468049
"920",0,0.0108473067737515,0.943957977443432,0,0,0.0451947157828165,0,0,0,0,0,0,0,0.943957977443432
"921",0,0.258092637018538,0.372244972814346,0,0,0.317927732376036,0,0,0,0.051734657791081,0,0,0,0.372244972814346
"922",0,0,0.999437485409264,0,0,0.000562514590735214,0,0,0,0,0,0,0,0.999437485409264
"923",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"924",0,0.0331845000157991,0.547053790665113,0.0784437498865331,0,0.125824546785292,0,0,0.0129101761222987,0.202583236524964,0,0,0,0.547053790665113
"925",0,0.397960004291762,0,0,0,0.602039995708238,0,0,0,0,0,0,0,0.602039995708238
"926",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"927",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"928",0,0,0.088817857539636,0,0,0,0,0,0,0,0.911182142460364,0,0,0.911182142460364
"929",0,0.339612457646675,0,0,0,0.660387542353325,0,0,0,0,0,0,0,0.660387542353325
"930",0,0.201656051854222,0,0,0,0.798343948145778,0,0,0,0,0,0,0,0.798343948145778
"931",0,0,0,0,0.915427849736729,0.0845721502632705,0,0,0,0,0,0,0,0.915427849736729
"932",0,0.613550117116185,0,0,0,0.382490670733925,0,0,0,0.00395921214988946,0,0,0,0.613550117116185
"933",0,0,0.954469303792525,0,0,0.0455306962074755,0,0,0,0,0,0,0,0.954469303792525
"934",0,0,0.0406298761850491,0.0124029325085403,0,0.139204172740317,0.654758528583719,0.153004489982374,0,0,0,0,0,0.654758528583719
"935",0,0.00461842444762313,0.973477639814347,0,0,0.0219039357380299,0,0,0,0,0,0,0,0.973477639814347
"936",0,0.284930523495917,0.0183687159537232,0,0,0.31091707888593,0,0,0,0.38578368166443,0,0,0,0.38578368166443
"937",0,0.00232157773865222,0.997678422261348,0,0,0,0,0,0,0,0,0,0,0.997678422261348
"938",0,0.0275207537109825,0.353462591620857,0,0,0.102754265539224,0,0,0,0.0122520547251428,0.504010334403794,0,0,0.504010334403794
"939",0,0,0,0.372055822805944,0.00468998802325685,0.623254189170799,0,0,0,0,0,0,0,0.623254189170799
"940",0,0.133846029953751,0.258342246002447,0,0,0.54853356624994,0,0,0,0.0592781577938619,0,0,0,0.54853356624994
"941",0,0.0225479880301344,0.938736484970469,0,0,0.0245957854799793,0,0,0,0.0141197415194171,0,0,0,0.938736484970469
"942",0,0.445168021307886,0.0233882777481848,0,0,0.458264828250032,0,0,0,0.0731788726938973,0,0,0,0.458264828250032
"943",0,0.0331835362316708,0,0,0,0.966816463768329,0,0,0,0,0,0,0,0.966816463768329
"944",0,0.00500215786696826,0.0144276829708701,0,0,0.082139058226068,0,0,0.898431100936094,0,0,0,0,0.898431100936094
"945",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"946",0,0.189276580077787,0.117403205902641,0,0,0.671703476696165,0,0,0,0.021616737323407,0,0,0,0.671703476696165
"947",0,0.00331178734663286,0,0,0,0.118985036072262,0,0,0.877703176581105,0,0,0,0,0.877703176581105
"948",0,0,0.0219016879259804,0.855781724963792,0,0.0720383140825892,0,0,0,0.050278273027638,0,0,0,0.855781724963792
"949",0,0.300781362918275,0.19651633561841,0.0158726830415824,0,0.486829618421732,0,0,0,0,0,0,0,0.486829618421732
"950",0,0.0538349372974209,0.430632634628184,0.0175297466135616,0,0.0488112956407235,0,0,0,0.44919138582011,0,0,0,0.44919138582011
"951",0,0,0.957818690245399,0,0,0.0421813097546002,0,0,0,0,0,0,0,0.957818690245399
"952",0,0,0,0.791918836426699,0,0.2080811635733,0,0,0,0,0,0,0,0.791918836426699
"953",0,0.299249912614742,0.225604513224291,0,0,0.425188479587955,0,0,0,0.0499570945730112,0,0,0,0.425188479587955
"954",0,0.1032719991444,0.0230334214909415,0,0,0.873694579364658,0,0,0,0,0,0,0,0.873694579364658
"955",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"956",0,0,0.843598291622269,0,0,0,0,0,0,0.0390856312288011,0.11731607714893,0,0,0.843598291622269
"957",0,0.022206075763409,0.902727845829006,0,0,0.0750660784075848,0,0,0,0,0,0,0,0.902727845829006
"958",0,0.228750868988635,0.200887231187437,0.0475415757282776,0,0.296305469820185,0,0,0,0.226514854275465,0,0,0,0.296305469820185
"959",0,0.10836787144179,0.0511526868022335,0,0,0.827914946184607,0,0,0,0.0125644955713691,0,0,0,0.827914946184607
"960",0,0,0.700533000736252,0,0,0.163476857361133,0,0,0,0.0506679359491277,0.0853222059534875,0,0,0.700533000736252
"961",0,0.0152046269039599,0.894656877661375,0,0,0.090138495434665,0,0,0,0,0,0,0,0.894656877661375
"962",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"963",0,0,0.999277535977248,0,0,0.000722464022751618,0,0,0,0,0,0,0,0.999277535977248
"964",0,0.454528066223045,0,0,0,0.545471933776955,0,0,0,0,0,0,0,0.545471933776955
"965",0,0,0,0.705615625070838,0.182482507923644,0.111901867005518,0,0,0,0,0,0,0,0.705615625070838
"966",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"967",0,0,0.915207648016295,0,0,0.0847923519837059,0,0,0,0,0,0,0,0.915207648016295
"968",0,0.0233894188855114,0.881644129864712,0,0,0.0949664512497766,0,0,0,0,0,0,0,0.881644129864712
"969",0,0,0.00863162799753149,0.650863836445742,0,0,0,0,0,0,0.340504535556726,0,0,0.650863836445742
"970",0,0,0.872924789828186,0,0,0,0,0,0,0.101145950596512,0.0259292595753021,0,0,0.872924789828186
"971",0,0.484076489524602,0.0517744102565744,0,0,0.42278284044851,0,0,0,0.0413662597703136,0,0,0,0.484076489524602
"972",0,0.00656166666254591,0.87831340893928,0,0,0.104474029567507,0,0,0,0.0106508948306669,0,0,0,0.87831340893928
"973",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"974",0,0.0172190151548725,0.763070848486114,0,0,0.0610480339648645,0.138655826056524,0.0200062763376254,0,0,0,0,0,0.763070848486114
"975",0,0.201933344527758,0.261577162728283,0,0,0.216826034819171,0,0,0,0.319663457924788,0,0,0,0.319663457924788
"976",0,0.0274891455596566,0.913130730924152,0,0,0.0593801235161918,0,0,0,0,0,0,0,0.913130730924152
"977",0,0.0108176554929804,0.965305436358413,0,0,0.0238769081486062,0,0,0,0,0,0,0,0.965305436358413
"978",0,0,0.905106206560344,0,0,0.0495500802625847,0,0,0,0.0453437131770712,0,0,0,0.905106206560344
"979",0,0.232750920293416,0,0,0,0.767249079706584,0,0,0,0,0,0,0,0.767249079706584
"980",0,0.00145313747011062,0.0152485886240699,0,0,0.0746221693168645,0,0,0.908676104588955,0,0,0,0,0.908676104588955
"981",0,0.133811499568136,0.61593070343558,0,0,0.217089300709505,0,0,0,0.0331684962867795,0,0,0,0.61593070343558
"982",0,0,0,0,0,0.116073154254208,0,0,0.883926845745792,0,0,0,0,0.883926845745792
"983",0,0.0943059733544046,0.549891005783562,0,0,0.313068421858391,0,0,0,0.0427345990036423,0,0,0,0.549891005783562
"984",0,0,0,0.811935431794117,0,0.166919879498081,0.0211446887078017,0,0,0,0,0,0,0.811935431794117
"985",0,0.161848796910315,0.572401845545569,0,0,0.142702602344819,0,0,0,0.123046755199297,0,0,0,0.572401845545569
"986",0,0.0913456675445404,0.518369982725697,0,0,0.109762788088513,0,0,0,0.136237539499338,0.144284022141912,0,0,0.518369982725697
"987",0,0,0,0,0.903339642359573,0.0966603576404266,0,0,0,0,0,0,0,0.903339642359573
"988",0,0.165301230818518,0.130278013209715,0,0,0.192207484168695,0,0,0,0.512213271803071,0,0,0,0.512213271803071
"989",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"990",0,0,0.0201698291178821,0,0,0.832081158812623,0,0,0,0,0.147749012069495,0,0,0.832081158812623
"991",0,0.367169835584286,0.0702825444879542,0,0,0.28789155495629,0,0,0,0.27465606497147,0,0,0,0.367169835584286
"992",0,0,0,0.872879091645297,0,0.121233637908399,0.00339542393820397,0,0,0.00249184650809939,0,0,0,0.872879091645297
"993",0.717473201028732,0,0,0,0,0.0156740349672681,0.00567676754014356,0,0.261175996463856,0,0,0,0,0.717473201028732
"994",0,0,0,0.815803460854766,0,0.184196539145234,0,0,0,0,0,0,0,0.815803460854766
"995",0,0.199206301474946,0.0770719689856352,0,0,0.203643015269689,0,0,0,0.52007871426973,0,0,0,0.52007871426973
"996",0,0.0771363751143559,0.680427193140974,0,0,0.20565133762944,0,0,0,0.0367850941152302,0,0,0,0.680427193140974
"997",0,0.0456117053462511,0.82273213963617,0,0,0.131656155017579,0,0,0,0,0,0,0,0.82273213963617
"998",0,0.0170535125459845,0.0506752877955859,0.50569800657852,0,0.24264575293533,0,0,0,0.183927440144579,0,0,0,0.50569800657852
"999",0,0,0.0588636383693973,0,0,0.8525544639847,0,0,0,0,0.0885818976459032,0,0,0.8525544639847
