"","prediction.score.NK","prediction.score.CD4_T","prediction.score.Alveolar_Type_2","prediction.score.CD8_T","prediction.score.Monocytes","prediction.score.Macrophage","prediction.score.Alveolar_Type_1","prediction.score.Endothelial","prediction.score.DC","prediction.score.Fibroblast","prediction.score.Mast","prediction.score.B_cells","prediction.score.Muscle_cells","prediction.score.Proliferating_NK_T","prediction.score.Ciliated","prediction.score.Plasma","prediction.score.Club.cell","prediction.score.Basal","prediction.score.Proliferating_Macrophage","prediction.score.max"
"598",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"599",0,0,0.743811448223962,0,0,0,0.226036081162298,0.0301524706137406,0,0,0,0,0,0,0,0,0,0,0,0.743811448223962
"600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"601",0,0,0,0,0.0527691941972904,0.254562825916049,0.543935977884938,0.00296192614966898,0,0.00922899843452854,0,0,0,0,0,0,0.0911001179259839,0.0454409594915412,0,0.543935977884938
"602",0,0,0,0,0.00904412289050433,0.990955877109496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990955877109496
"603",0,0,0.577835728076771,0.0103990047114896,0.0460448577855373,0.0110582098593697,0.227601447082231,0.0429693804606119,0.0070296691902606,0,0,0,0,0,0,0.0391506680438037,0.037911034789925,0,0,0.577835728076771
"604",0,0,0,0,0.00799280802649888,0.653464406359179,0,0.338542785614322,0,0,0,0,0,0,0,0,0,0,0,0.653464406359179
"605",0,0,0.124170078328073,0,0.107681873624204,0.709259022872859,0,0.00494173834634483,0.0116835279040168,0.0166622718308667,0,0,0,0,0,0.0256014870936359,0,0,0,0.709259022872859
"606",0,0,0,0,0,0.0451960178243898,0,0.936434971390675,0.00591238530231144,0.0124566254826236,0,0,0,0,0,0,0,0,0,0.936434971390675
"607",0,0,0,0,0,0.980026235529457,0,0.0199737644705432,0,0,0,0,0,0,0,0,0,0,0,0.980026235529457
"608",0,0,0,0,0.0908745913728194,0.721218899523843,0,0.17681884892846,0,0,0,0,0,0,0,0,0,0,0.011087660174877,0.721218899523843
"609",0,0,0,0,0,0,0.497835680847216,0,0,0,0,0,0,0,0,0,0.237629403009445,0.264534916143339,0,0.497835680847216
"610",0,0,0,0,0.0625701082081638,0.522612233567454,0.367491464893704,0.0322210861628585,0,0.0151051071678191,0,0,0,0,0,0,0,0,0,0.522612233567454
"611",0.0321665734302446,0.196148505203425,0.140405025588591,0.0355827892554758,0.0843285692839337,0.155312547427572,0.100964920306143,0.107643498160217,0.0915912873420385,0,0,0,0,0,0,0.0265002689047438,0.029356015097617,0,0,0.196148505203425
"612",0,0,0,0,0.0585319784866443,0.858755050958382,0,0,0,0.0827129705549734,0,0,0,0,0,0,0,0,0,0.858755050958382
"613",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"614",0,0,0.728478370358347,0,0,0,0.251253849203705,0,0,0,0,0,0,0,0,0,0.020267780437949,0,0,0.728478370358347
"615",0,0,0,0,0.0624348914754293,0.868274707439806,0,0,0,0,0,0,0,0,0,0,0,0,0.0692904010847649,0.868274707439806
"616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"617",0,0,0,0,0,0.731103236748121,0,0.256179068152668,0,0.012717695099211,0,0,0,0,0,0,0,0,0,0.731103236748121
"618",0,0,0,0,0.0471536481987669,0.590947183181108,0.0884005087985537,0,0,0,0,0,0,0,0.273498659821571,0,0,0,0,0.590947183181108
"619",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"620",0,0,0,0,0.111075376089586,0.888924623910414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888924623910414
"621",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"622",0,0,0.99733812523323,0,0,0,0.00266187476676987,0,0,0,0,0,0,0,0,0,0,0,0,0.99733812523323
"623",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"624",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"625",0,0,0,0,0.00262038572411762,0.0193552911884762,0.0632201673516675,0,0,0,0,0,0,0,0.914804155735739,0,0,0,0,0.914804155735739
"626",0,0,0,0,0.0301649259134968,0.7184517495178,0.108445967180395,0.108367896966664,0,0.0345694604216441,0,0,0,0,0,0,0,0,0,0.7184517495178
"627",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"628",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"630",0,0,0.124018600752352,0.00291884861193068,0,0,0.775022696812707,0.0153557605301287,0,0,0,0,0,0,0,0,0.0652395992946733,0.0174444939982085,0,0.775022696812707
"631",0,0,0.1306793998559,0.00460782915782427,0.0383600607953419,0.349897233434555,0.353698949122128,0.00604901689485457,0.0384168387417824,0.0199249512401644,0,0,0,0,0,0.0117409748271212,0.0466247459303283,0,0,0.353698949122128
"632",0.0127598949929367,0,0.00431635692787943,0,0.615601573115363,0.0157315502524212,0,0.341402389966248,0.00606195470375935,0,0.00358460661613136,0,0,0,0,0.000541673425261093,0,0,0,0.615601573115363
"633",0,0,0,0,0.0954083556926381,0.904591644307362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904591644307362
"634",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"635",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"636",0,0,0,0,0.0575485429733673,0.681503974496364,0,0.260947482530269,0,0,0,0,0,0,0,0,0,0,0,0.681503974496364
"637",0,0,0,0,0,0,0.579364492798066,0.0110870118605196,0,0,0,0,0,0,0,0,0.158590215174165,0.25095828016725,0,0.579364492798066
"638",0,0,0,0,0.0895767952943347,0.828946114655637,0,0.0557488550678748,0,0.0186333681712562,0,0,0,0,0,0,0,0,0.00709486681089755,0.828946114655637
"639",0,0,0.754774635072698,0,0,0.0253113321304675,0.153307520891014,0,0.00773856432526483,0,0,0,0,0,0,0.0252365153114663,0.0336314322690902,0,0,0.754774635072698
"640",0.032777113968858,0.152180890455342,0,0.211687423821023,0.533220066852043,0.0134903026071022,0,0.0566442022956319,0,0,0,0,0,0,0,0,0,0,0,0.533220066852043
"641",0,0,0,0,0.153970540193411,0.00878147023554237,0,0.827317444094824,0.00993054547622216,0,0,0,0,0,0,0,0,0,0,0.827317444094824
"642",0,0,0,0,0,0,0,0.0198989520363477,0,0.0054465217003768,0,0,0.974654526263276,0,0,0,0,0,0,0.974654526263276
"643",0,0,0,0,0.0949976375222213,0.597546579910913,0,0.279679916808907,0,0.0277758657579584,0,0,0,0,0,0,0,0,0,0.597546579910913
"644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"645",0.0401226936862974,0.0781255571465041,0,0.0719451901862167,0.182398094662431,0.412602772765215,0,0.0244590077471938,0.126454918623473,0.0308145128964729,0,0.0330772522861953,0,0,0,0,0,0,0,0.412602772765215
"646",0,0,0,0,0,0,0,0.0159060208562649,0,0.00825513381979556,0,0,0.97583884532394,0,0,0,0,0,0,0.97583884532394
"647",0,0,0.774372157013994,0,0,0.0161925754262747,0.167661228784937,0,0,0,0,0,0,0,0,0.0179110800135189,0.0238629587612753,0,0,0.774372157013994
"648",0,0,0,0,0.0384731943478666,0.0223937067723368,0,0.899124604283038,0.0118348620249888,0.0281736325717703,0,0,0,0,0,0,0,0,0,0.899124604283038
"649",0,0,0,0,0.0640940696556062,0.643637955445517,0,0.283518408025653,0,0,0,0,0,0,0,0,0,0,0.00874956687322364,0.643637955445517
"650",0.0111790946619743,0.00447979471251567,0,0.00966422525518136,0.0503605848268425,0.314550916289994,0,0,0.103773121701009,0.480864920371855,0,0.0251273421806282,0,0,0,0,0,0,0,0.480864920371855
"651",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"652",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"653",0.0116641658359471,0.0068904083943075,0,0.013974357819647,0.151032466595186,0.651376792208175,0.0179187256414961,0.006410397618531,0.0813889382995386,0.0368230863453778,0,0.022520661241794,0,0,0,0,0,0,0,0.651376792208175
"654",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"655",0.113848944199768,0.437321169373257,0,0.439944811049668,0.00888507537730693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439944811049668
"656",0,0,0.0337647758241734,0,0.0648181985499448,0.712979754311305,0.0107491612431685,0.123679819837521,0.019144524328411,0.0266712546761091,0,0,0,0,0,0,0,0,0.0081925112293673,0.712979754311305
"657",0.0226947065950539,0.0462276760103855,0,0.0223669340690081,0.133185115761908,0.344835270233853,0.156847658011103,0.196697172439786,0.0468739049933318,0.0302715618855713,0,0,0,0,0,0,0,0,0,0.344835270233853
"658",0,0,0,0,0,0.945296839502138,0,0.0547031604978623,0,0,0,0,0,0,0,0,0,0,0,0.945296839502138
"659",0,0,0,0,0,0.840081877505566,0,0.159918122494434,0,0,0,0,0,0,0,0,0,0,0,0.840081877505566
"660",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"661",0,0,0,0,0,0.938675362850358,0,0,0,0,0,0,0,0,0,0,0,0,0.0613246371496423,0.938675362850358
"662",0.0270443939339977,0,0,0,0,0,0,0.972955606066003,0,0,0,0,0,0,0,0,0,0,0,0.972955606066003
"663",0,0,0,0,0.0824184661211764,0.703580223809595,0.191023994988958,0.0229773150802709,0,0,0,0,0,0,0,0,0,0,0,0.703580223809595
"664",0,0,0,0,0,0,0.0435318244699816,0,0,0,0,0,0,0,0.949782559888555,0,0.00668561564146343,0,0,0.949782559888555
"665",0,0,0,0,0,0,0.761389627040153,0,0,0,0,0,0,0,0,0,0.0894295253826432,0.149180847577204,0,0.761389627040153
"666",0,0,0,0,0.0903461195467605,0.825367004403035,0,0,0,0.0400515911176698,0.00587745068651429,0,0,0,0,0,0,0,0.0383578342460206,0.825367004403035
"667",0,0,0.246391834669018,0.0115521311158471,0.0512624916536269,0.389295435387732,0.15815170970054,0.0105101698184836,0.0520366723271354,0.0254786002080178,0,0,0,0,0,0.0221387594947415,0.0331821956248575,0,0,0.389295435387732
"668",0,0,0,0,0.0877352641583766,0.912264735841624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912264735841624
"669",0,0,0,0,0.072024198693481,0.899984801662808,0.00870030251794498,0,0,0,0,0,0.0192906971257654,0,0,0,0,0,0,0.899984801662808
"670",0,0,0,0,0.00838806188964383,0.923583934634465,0,0,0.0680280034758911,0,0,0,0,0,0,0,0,0,0,0.923583934634465
"671",0,0,0,0,0.0278902368039907,0.579857042145419,0,0.37900922907144,0,0.0132434919791504,0,0,0,0,0,0,0,0,0,0.579857042145419
"672",0,0,0,0,0,0.89744700880146,0,0.10255299119854,0,0,0,0,0,0,0,0,0,0,0,0.89744700880146
"673",0,0,0.92529508085163,0,0,0.0492387854395392,0.0163307370589167,0,0,0,0,0,0,0,0,0.00913539664991428,0,0,0,0.92529508085163
"674",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"675",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"677",0,0,0,0,0,0,0,0.0149089764547328,0,0.00582657839181838,0,0,0.979264445153449,0,0,0,0,0,0,0.979264445153449
"678",0,0,0,0,0.0222047509796203,0.97779524902038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97779524902038
"679",0,0,0,0,0.0865472182456078,0.913452781754392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913452781754392
"680",0,0,0.401222178737259,0,0,0,0.596648899142117,0.00212892212062405,0,0,0,0,0,0,0,0,0,0,0,0.596648899142117
"681",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"682",0,0,0,0,0.119911886723381,0.880088113276619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880088113276619
"683",0,0,0,0,0.0267273807810842,0.973272619218916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973272619218916
"684",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"685",0,0,0,0,0,0,0,0.461996552844838,0,0,0,0,0.538003447155162,0,0,0,0,0,0,0.538003447155162
"686",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"687",0,0,0,0,0.0576777291769047,0.751268940044917,0,0,0.00400945745954745,0,0.135924882064826,0,0,0,0,0,0,0,0.051118991253804,0.751268940044917
"688",0,0,0,0,0,0,0.0151293282629875,0,0,0,0,0,0,0,0.980468582243548,0,0.00440208949346428,0,0,0.980468582243548
"689",0.011345030400807,0,0.148289821966774,0,0.599030292754368,0.0127990748916237,0,0.197342394350079,0,0,0.00280742676468023,0,0,0,0,0.0283859588716688,0,0,0,0.599030292754368
"690",0,0,0,0,0.0776456371411597,0.557346439941589,0,0.0137595789498222,0.32066302473339,0.0305853192340381,0,0,0,0,0,0,0,0,0,0.557346439941589
"691",0,0,0.0163237218388103,0,0,0,0.314412851729284,0,0,0,0,0,0,0,0,0,0.428354606978994,0.240908819452912,0,0.428354606978994
"692",0.0771438256295415,0,0,0.0284538387796522,0,0,0,0.890091055286448,0,0,0.00431128030435803,0,0,0,0,0,0,0,0,0.890091055286448
"693",0.0306403411347283,0.114252526407079,0,0.0214232225792499,0.16915674954728,0.420539971813556,0.0199146380317202,0.11096972675227,0.0740889383056265,0.0390138854284909,0,0,0,0,0,0,0,0,0,0.420539971813556
"694",0,0.457863497702756,0,0.0808945857483863,0,0.0648032505446867,0,0.218447531574362,0.0240285301289593,0,0.00852295188817403,0.1303512241988,0,0,0,0.015088428213876,0,0,0,0.457863497702756
"695",0,0,0.789394232707928,0,0,0,0.210605767292072,0,0,0,0,0,0,0,0,0,0,0,0,0.789394232707928
"696",0,0,0,0,0.00945558941047447,0.630539245252286,0,0.36000516533724,0,0,0,0,0,0,0,0,0,0,0,0.630539245252286
"697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"698",0,0,0.064110111340004,0,0.108360305172894,0.736165289748554,0.0318144973994924,0.0201020969554341,0.00734875778415226,0.0228201693107101,0,0,0,0,0,0.000682443461567527,0,0,0.0085963288271922,0.736165289748554
"699",0.10488002507519,0.306690116768208,0,0.127300793261602,0.0747853819841807,0.0912007645053561,0,0.251853726253571,0.0303928845282706,0,0.0128963076236217,0,0,0,0,0,0,0,0,0.306690116768208
"700",0,0,0,0,0.0607921092277554,0.345548590878538,0.538368772277219,0.00278103058667602,0,0.0192572289602278,0,0,0,0,0,0,0.0169943986779112,0.0162578693916719,0,0.538368772277219
"701",0.0182184580772922,0,0.0105508859432298,0,0.677958432543449,0.0408951262129898,0,0.228143118976804,0.0208786529376825,0,0.00279632993739552,0,0,0,0,0.000558995371156823,0,0,0,0.677958432543449
"702",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"703",0,0,0,0,0,0,0.391429688715784,0,0,0,0,0,0,0,0,0,0.332569658680391,0.276000652603825,0,0.391429688715784
"704",0,0,0,0,0,0.088162991636492,0,0.600315122536039,0.00809695738785598,0,0.303424928439613,0,0,0,0,0,0,0,0,0.600315122536039
"705",0,0,0,0,0,0.797258217631263,0,0.202741782368737,0,0,0,0,0,0,0,0,0,0,0,0.797258217631263
"706",0,0,0.205015526005333,0,0.0642175781747265,0.671232630292054,0.0160647180327632,0,0.00999549197322102,0,0,0,0,0,0,0.0334740555219023,0,0,0,0.671232630292054
"707",0,0,0.013627277933836,0,0,0,0.317250059799518,0,0,0,0.00289883417211898,0,0,0,0,0,0.368698174831466,0.297525653263061,0,0.368698174831466
"708",0,0,0,0.0142563549728712,0,0,0,0.678635005231632,0,0,0.307108639795496,0,0,0,0,0,0,0,0,0.678635005231632
"709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"710",0,0,0,0.01378820642504,0,0,0,0.562643458769366,0,0,0.423568334805594,0,0,0,0,0,0,0,0,0.562643458769366
"711",0,0.00256242198563523,0,0,0.0418710448322439,0.471454104341984,0,0,0.447873829288297,0.00780953169561385,0,0.0284290678562261,0,0,0,0,0,0,0,0.471454104341984
"712",0,0,0,0,0.0679401144022542,0.932059885597746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932059885597746
"713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"714",0,0.387295154337474,0,0.0617916048384324,0,0,0,0.524526944530934,0,0,0.00778143158669281,0.0186048647064668,0,0,0,0,0,0,0,0.524526944530934
"715",0,0,0,0,0,0.756167083029129,0,0.243832916970871,0,0,0,0,0,0,0,0,0,0,0,0.756167083029129
"716",0,0,0,0,0.0765803580062332,0.923419641993767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923419641993767
"717",0,0,0,0,0,0,0.598221229091127,0.319951479983007,0,0,0,0,0,0,0,0,0.0167556167607654,0.0650716741651013,0,0.598221229091127
"718",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"719",0,0,0.8918734144251,0.00428161361915758,0,0.0262454668591781,0.0477957533841969,0.00306738505821133,0,0,0,0,0,0,0,0.0267363666541558,0,0,0,0.8918734144251
"720",0,0,0,0,0.0914801221695032,0.769524364148701,0,0.106103838353708,0,0.024033321013181,0,0,0,0,0,0,0,0,0.00885835431490715,0.769524364148701
"721",0,0,0,0,0.0303017461358187,0.550507479192482,0,0.363663132430445,0.00299271943075896,0.0185322290086138,0,0,0,0,0,0,0,0,0.0340026938018822,0.550507479192482
"722",0,0,0,0,0,0.746310002091233,0,0.253689997908767,0,0,0,0,0,0,0,0,0,0,0,0.746310002091233
"723",0,0,0.946303978529095,0,0,0.0193221945343521,0.0241084433211093,0,0,0,0,0,0,0,0,0.010265383615444,0,0,0,0.946303978529095
"724",0,0,0,0,0.0345758984891283,0.749907958716753,0,0.215516142794118,0,0,0,0,0,0,0,0,0,0,0,0.749907958716753
"725",0,0,0,0,0,0.86920259687719,0,0.13079740312281,0,0,0,0,0,0,0,0,0,0,0,0.86920259687719
"726",0,0,0,0,0.021741493921522,0.978258506078478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978258506078478
"727",0,0,0,0,0.0203004007927176,0.825814273982327,0,0.0599409691769134,0,0,0.00804571875292813,0,0,0,0,0,0,0,0.0858986372951139,0.825814273982327
"728",0.0783803550278714,0.145440016144887,0,0.0263437717134388,0,0,0,0.749835857113803,0,0,0,0,0,0,0,0,0,0,0,0.749835857113803
"729",0,0,0,0,0.00987438368584194,0.958647853253812,0,0.0314777630603457,0,0,0,0,0,0,0,0,0,0,0,0.958647853253812
"730",0,0,0.0401514609482803,0,0.0536410716483285,0.424685655428172,0.429197152435324,0,0.00688938359195146,0.0105899507727317,0,0,0,0,0,0,0.0348453251752122,0,0,0.429197152435324
"731",0.0328569545360888,0.177202648212017,0,0.167911857118499,0.0679130631916829,0.230365309591061,0,0.0106254291383567,0.253931651623346,0.0120227936500407,0,0.0471702929389072,0,0,0,0,0,0,0,0.253931651623346
"732",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"733",0,0,0,0,0.0703992223730023,0.381209178827876,0.0226800904493306,0.467911176125271,0.0201304825218932,0.0376698497026269,0,0,0,0,0,0,0,0,0,0.467911176125271
"734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999999999999,0,0,0,0,0.999999999999999
"735",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"736",0.0104633151149497,0,0,0,0.0994803072689577,0.00670424186119121,0,0.883352135754901,0,0,0,0,0,0,0,0,0,0,0,0.883352135754901
"737",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"738",0,0,0.953476708139261,0,0,0,0.0465232918607393,0,0,0,0,0,0,0,0,0,0,0,0,0.953476708139261
"739",0,0,0,0,0.091847197150607,0.908152802849393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908152802849393
"740",0,0,0,0,0,0.777450002670451,0,0.222549997329549,0,0,0,0,0,0,0,0,0,0,0,0.777450002670451
"741",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"742",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"743",0,0,0,0,0.0368981685670205,0.963101831432979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963101831432979
"744",0,0,0,0,0,0.0232142286281726,0.272941879938208,0.001557307431838,0,0,0,0,0,0,0.245172373226142,0,0.213560143218234,0.243554067557406,0,0.272941879938208
"745",0,0,0,0,0,0,0,0,0,0.933157295668685,0,0,0.066842704331315,0,0,0,0,0,0,0.933157295668685
"746",0.0358411969199159,0.232198661573225,0,0.0809600912990738,0.144314338522219,0.204761642392314,0,0.0582616086605838,0.091448330088795,0,0,0.134888241061221,0,0,0,0.017325889482653,0,0,0,0.232198661573225
"747",0,0,0.994656966545007,0,0,0,0.00534303345499299,0,0,0,0,0,0,0,0,0,0,0,0,0.994656966545007
"748",0,0,0,0,0.0395921230036297,0.894851904209513,0,0.0655559727868575,0,0,0,0,0,0,0,0,0,0,0,0.894851904209513
"749",0.0414033234658139,0.570686244077131,0,0.243132762660554,0,0,0.0906450067252949,0.0314523952130168,0,0,0,0,0,0,0,0,0.022680267858189,0,0,0.570686244077131
"750",0,0,0,0,0,0.842736812334215,0,0.157263187665785,0,0,0,0,0,0,0,0,0,0,0,0.842736812334215
"751",0.0123261891031005,0.00484404427039021,0,0.0102261912997606,0.120590419237619,0.62155811261843,0,0.0111860838181247,0.189868239782019,0.0294007198705566,0,0,0,0,0,0,0,0,0,0.62155811261843
"752",0,0,0,0,0.0735586816834933,0.544454001171905,0,0.150252696659519,0,0.0562643448574403,0,0,0.166544136259039,0,0,0,0,0,0.00892613936860402,0.544454001171905
"753",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"754",0.000465062608442584,0,0.0201967613145262,0.00145531704809391,0.00742741562744676,0.0412833850668912,0.172850042014894,0,0.00335689684202148,0.00746231344878246,0,0,0,0,0.635010173656676,0,0.0973581370026627,0.0131344953695637,0,0.635010173656676
"755",0,0.317843040010346,0.396117547031366,0.0272635005272479,0,0,0.08293937413856,0.141967395615555,0,0,0,0,0,0,0,0.00975202656979299,0.0241171161071328,0,0,0.396117547031366
"756",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"757",0,0,0,0,0.0571334616123853,0.942866538387615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942866538387615
"758",0,0,0.979741745543438,0,0,0,0.0202582544565615,0,0,0,0,0,0,0,0,0,0,0,0,0.979741745543438
"759",0,0,0,0,0.0797393373908231,0.920260662609177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920260662609177
"760",0,0,0,0,0.0670221846655476,0.792204355289286,0,0.140773460045166,0,0,0,0,0,0,0,0,0,0,0,0.792204355289286
"761",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"763",0,0,0,0,0.0809422409000273,0.919057759099973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919057759099973
"764",0,0,0,0,0.0775712644730272,0.23800544603206,0,0.199214031293251,0.482793603973369,0.00241565422829331,0,0,0,0,0,0,0,0,0,0.482793603973369
"765",0,0,0,0,0,0,0,0.706016214090524,0,0.293983785909476,0,0,0,0,0,0,0,0,0,0.706016214090524
"766",0.012171135165417,0.551221361289455,0,0.388062505276227,0,0,0,0.0485449982689016,0,0,0,0,0,0,0,0,0,0,0,0.551221361289455
"767",0.0357298497397345,0.262048053891196,0,0.0517787261099437,0.186649156068244,0.0847833050275773,0,0.353495067633959,0.0255158415293459,0,0,0,0,0,0,0,0,0,0,0.353495067633959
"768",0,0,0,0,0.0885704784665146,0.257417458712098,0,0.129723003794873,0.521356222255093,0.0029328367714207,0,0,0,0,0,0,0,0,0,0.521356222255093
"769",0,0,0,0,0.0901691850044082,0.909830814995592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909830814995592
"770",0.0970503199211229,0,0,0.0362118616685859,0,0,0,0.866737818410291,0,0,0,0,0,0,0,0,0,0,0,0.866737818410291
"771",0.0825236890619361,0.281826347118182,0,0.115812504504356,0.0159996486215717,0.147206354944227,0,0.029669594946223,0.0994163792349293,0.192672972747332,0,0.0348725088212429,0,0,0,0,0,0,0,0.281826347118182
"772",0,0,0,0,0.0469574290488059,0.475332926884512,0.0673783630646019,0,0,0,0.0959465466061487,0,0,0,0.282192655864203,0,0,0,0.0321920785317287,0.475332926884512
"773",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"774",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"775",0,0,0.137419518977539,0.00401276233429813,0.0861081794825564,0.230027635747547,0,0.499012467266186,0.00941182777095821,0.0233154598541538,0,0,0,0,0,0.010692148566762,0,0,0,0.499012467266186
"776",0,0,0.433745584451512,0,0,0.0890959343007266,0.354830334576244,0,0.00877600076973303,0.0527288393694144,0,0,0,0,0,0.00824414485348819,0.0525791616788826,0,0,0.433745584451512
"777",0,0,0,0,0,0.0336291525968151,0.548256843395443,0.123569270373456,0,0,0.193000702193384,0,0,0,0,0,0.0146581499916146,0.0868858814492875,0,0.548256843395443
"778",0.381271818565534,0.051648913174551,0,0.416250049402953,0,0,0,0.142875778170982,0,0,0.00795344068598033,0,0,0,0,0,0,0,0,0.416250049402953
"779",0,0,0.961105316842789,0,0,0,0.0388946831572106,0,0,0,0,0,0,0,0,0,0,0,0,0.961105316842789
"780",0,0,0,0,0,0,0,0.999999999999999,0,0,0,0,0,0,0,0,0,0,0,0.999999999999999
"781",0,0,0.987791173371606,0,0,0,0.0122088266283942,0,0,0,0,0,0,0,0,0,0,0,0,0.987791173371606
"782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"784",0,0,0,0,0.0227788377946889,0.977221162205311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977221162205311
"785",0,0,0,0,0.0356024290948222,0.549857785061491,0,0.390196966821055,0,0.0243428190226317,0,0,0,0,0,0,0,0,0,0.549857785061491
"786",0,0,0,0,0.0235143742620573,0.790180834561965,0,0.186304791175978,0,0,0,0,0,0,0,0,0,0,0,0.790180834561965
"787",0,0,0,0,0.0548731106486825,0.902869269564744,0,0.0422576197865734,0,0,0,0,0,0,0,0,0,0,0,0.902869269564744
"788",0,0,0,0,0,0,0,0.111202604576113,0,0,0,0,0.888797395423887,0,0,0,0,0,0,0.888797395423887
"789",0,0,0,0,0.0701023157260879,0.929897684273912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929897684273912
"790",0.000876556720104168,0,0.047700762740041,0.00316873164071273,0,0,0.527724466105525,0,0,0,0,0,0,0,0,0,0.301759779085689,0.118769703707928,0,0.527724466105525
"791",0,0,0,0,0.0288688018642313,0.533632109179904,0,0.422585063150586,0,0.014914025805278,0,0,0,0,0,0,0,0,0,0.533632109179904
"792",0.00596199841901763,0.116977075850682,0,0.0918874413013725,0,0,0.156304456127459,0,0,0,0,0,0,0,0.502728965125733,0,0.0864655609678368,0.0396745022078994,0,0.502728965125733
