,Astro,CA1,CA1-ProS,CA2-IG-FC,CA3,CR,CT SUB,Car3,DG,Endo,L2 IT ENTl,L2 IT ENTm,L2 IT PAR,L2_3 IT APr,L2_3 IT CTX,L2_3 IT ENTl,L2_3 IT HATA,L2_3 IT PPP,L2_3 IT ProS,L2_3 IT RSP,L2_3 IT RSPv,L3 IT ENTl,L3 IT ENTm,L4 RSP-ACA,L4_5 IT CTX,L5 IT CTX,L5 IT TPE-ENT,L5 NP CT CTX ,L5 NP CTX,L5 PPP,L5 PT CTX,L5_6 IT CTX,L6 CT CTX,L6 IT CTX,L6 IT ENTl,L6b CTX,L6b_CT ENT,Lamp5,Lamp5 Lhx6,Meis2 HPF,Micro-PVM,NP PPP,NP SUB,Ndnf HPF,Oligo,Pax6,Pvalb,SMC-Peri,SUB,SUB-ProS,Sncg,Sst,Sst Chodl,Vip
869,2.7207006e-10,2.2567079e-08,4.3107224e-09,5.52539e-09,4.978184e-09,1.4423618e-09,6.7053456e-09,5.625144e-09,3.504946e-09,2.6860433e-10,1.3611378e-08,8.8625125e-09,1.3772689e-08,8.46495e-09,0.050992306,9.217591e-09,3.7323113e-09,5.679794e-08,3.8154675e-09,0.03202149,8.659964e-09,0.020200076,0.00043849356,0.038066357,0.39662483,0.16451684,8.624376e-09,5.0184816e-09,3.9143613e-09,2.3553248e-09,4.1500674e-09,0.29713944,4.1186397e-09,7.009403e-09,2.1744466e-09,1.5939913e-09,7.170262e-09,4.917075e-10,7.5827317e-10,1.405707e-09,1.5910775e-10,4.668604e-09,3.1834142e-09,9.429033e-10,3.274585e-10,9.977611e-10,7.649977e-10,6.0292105e-10,3.4850673e-09,3.746605e-09,7.103163e-10,5.8503186e-10,3.5487163e-10,4.9996113e-10
870,5.149849e-10,1.7591405e-09,3.0973515e-09,1.3060601e-09,1.6796549e-09,1.2060056e-09,3.1246676e-09,1.6821958e-09,1.6994606e-09,2.4566088e-10,2.9197107e-09,3.0956508e-09,2.2379876e-09,2.7731148e-09,1.4876095e-09,2.597066e-09,3.2936278e-09,1.8472062e-09,2.4915532e-09,1.7332852e-09,2.5440425e-09,2.5087246e-09,3.150827e-09,1.1174768e-09,1.2036319e-09,1.728935e-09,2.9193685e-09,2.3617241e-09,3.536024e-09,4.3106465e-09,1.975971e-09,1.5756448e-09,1.8824715e-09,1.7957361e-09,3.2610636e-09,0.23850209,5.0475752e-09,0.034482546,6.295127e-09,3.956635e-09,1.3256153e-10,0.08110164,3.6701666e-09,0.02883048,3.8595244e-10,0.09682002,1.4245901e-09,3.9306056e-10,1.8120343e-09,5.738339e-09,0.29701632,7.5814977e-10,1.3938809e-09,0.22324678
871,3.5939998e-10,0.010701188,4.897331e-09,2.1591913e-09,2.9753853e-09,1.5357322e-09,4.388849e-09,2.453584e-08,0.03969873,3.7806697e-10,2.788492e-09,2.625541e-09,4.764063e-08,0.056926653,0.29930434,0.11624631,9.449244e-09,1.3194186e-07,8.229808e-09,0.052647732,7.285839e-09,5.474975e-09,3.497273e-09,5.9806475e-09,0.080320284,2.9263663e-09,2.291445e-09,2.3677957e-09,1.574094e-09,5.546395e-09,6.5825625e-09,7.655374e-09,2.300655e-09,3.2597033e-08,1.0952543e-08,1.3139051e-09,3.3501382e-09,1.0349523e-09,4.997018e-09,3.073357e-08,1.7724985e-10,1.442449e-09,1.8939106e-09,7.1661652e-06,3.3831773e-10,2.982004e-09,1.4605007e-09,2.6561061e-08,4.067804e-09,4.5465764e-09,0.04378666,8.009026e-10,4.0139914e-10,0.30036083
872,3.312202e-10,0.0025307077,8.708094e-09,6.5528076e-09,1.7125492e-08,2.397184e-09,5.7153984e-09,0.057390247,0.20625272,2.712309e-10,1.7269768e-08,1.3636814e-08,3.819479e-08,6.2450405e-09,0.045158353,3.267823e-07,8.244354e-09,2.0388011e-08,1.2658765e-08,9.773806e-09,3.8565933e-09,0.019615984,0.0064401934,0.0068501104,0.38908345,0.2475694,8.356758e-08,5.1097993e-09,3.361729e-09,2.7063503e-09,1.1029009e-08,0.019108225,4.7667794e-09,8.491161e-09,3.406605e-09,1.8655735e-09,1.4744028e-08,5.89564e-10,8.9541036e-10,1.5597458e-09,1.860362e-10,3.845062e-09,3.8388226e-09,1.2300166e-09,5.223611e-10,1.3752849e-09,8.674345e-10,8.5709734e-10,5.576489e-09,6.8307378e-09,8.868686e-10,6.451412e-10,3.7063078e-10,5.829243e-10
873,8.860543e-10,1.9112223e-09,3.5016445e-09,2.5101365e-09,1.9652526e-09,5.5685194e-09,2.937505e-09,0.09174174,3.2304848e-09,4.4037457e-10,3.2714054e-09,2.4500677e-09,2.742598e-09,2.6877771e-09,2.009968e-09,2.5819595e-09,4.242641e-09,2.5478983e-09,2.332413e-09,1.7922283e-09,3.3765033e-09,2.5334645e-09,2.5717513e-09,1.305986e-09,1.6701056e-09,2.4117888e-09,3.7897925e-09,1.8969515e-09,1.797341e-09,2.1184838e-09,1.7240658e-09,2.7598466e-09,2.1836544e-09,3.292366e-09,6.5129315e-09,2.8002936e-09,2.9608545e-09,1.8813296e-08,2.4163769e-09,1.8095315e-09,3.6623063e-10,3.2713463e-09,2.0017428e-09,0.00020282986,4.2890422e-10,1.269785e-06,1.214962e-09,6.477755e-10,1.82351e-09,2.614825e-09,0.45024526,1.1596688e-09,1.2234705e-08,0.45780882
874,4.907753e-10,1.9232365e-09,3.5294985e-09,2.9807952e-09,3.259329e-09,1.3824029e-09,0.09643011,2.699523e-09,1.5230828e-09,2.2659957e-10,2.79179e-08,0.002761469,2.405941e-09,2.113529e-09,1.9096624e-09,1.7895586e-09,2.4365614e-09,3.4813732e-09,2.3246063e-09,5.9708243e-09,0.017888654,2.5123885e-09,2.3533162e-09,2.3003917e-09,6.441102e-09,0.24092281,0.06489128,7.434278e-08,0.0051676133,3.3899736e-09,1.7540312e-08,0.2187918,0.2409115,0.0864067,2.4404707e-09,7.6281516e-08,0.025827577,3.3791642e-10,5.813229e-10,1.1240585e-09,2.3287158e-10,9.5879225e-09,1.9537306e-07,8.9648544e-10,2.4605334e-10,8.3149704e-10,6.5908956e-10,6.832629e-10,4.739878e-09,6.7405135e-09,4.9853144e-10,3.8216486e-10,2.673361e-10,3.414816e-10
875,2.4400046e-10,6.4549335e-09,3.8723273e-09,3.212042e-09,2.392915e-09,9.5165824e-08,0.023215905,3.6824848e-09,1.9092807e-09,2.2580517e-10,2.231564e-09,2.2169826e-09,4.315765e-09,7.3575204e-09,6.2438437e-09,2.5124498e-09,2.9255747e-09,8.987745e-09,2.4905713e-09,0.06363479,0.025645304,0.006110608,0.11824553,0.04407684,0.16912664,0.047980387,5.305226e-09,0.046020906,2.1922775e-08,0.043381393,0.07375051,0.116693355,0.21752816,5.1111724e-09,4.0112784e-09,1.7949812e-09,1.536378e-08,3.8438377e-10,6.459107e-10,1.3875838e-09,1.4705594e-10,9.570529e-08,7.8405833e-07,8.5750684e-10,1.8834515e-10,1.0689514e-09,0.002250273,6.076421e-10,0.0023383717,5.064157e-09,5.369347e-10,3.71692e-10,2.461223e-10,3.69095e-10
876,1.6575307e-09,5.3565063e-09,4.744211e-09,2.6155869e-09,3.7751646e-09,0.009520387,2.5543238e-07,6.996557e-09,4.3811195e-09,4.8480964e-10,6.3054304e-09,6.8559807e-09,1.4396872e-08,5.2315605e-09,4.5372976e-09,5.7979292e-09,5.816532e-09,1.0297654e-08,4.2080415e-09,2.6220361e-08,0.06464265,7.6981745e-09,9.864091e-09,5.045597e-09,2.9542693e-09,5.6295395e-09,0.009358166,5.6715392e-09,3.5565328e-09,1.1465641e-08,6.0971654e-09,0.06649702,1.6948396e-08,0.25657222,0.010286936,0.002854299,4.441073e-08,1.1336427e-09,4.66485e-09,9.667549e-09,1.6503021e-10,5.2483813e-09,1.1319394e-08,0.0007746811,2.6349323e-10,5.049968e-09,0.23032016,0.00020092295,4.7748587e-09,3.3786196e-09,0.09555897,8.504031e-10,5.871687e-10,0.25341302
877,2.9797312e-10,1.7776997e-09,2.305712e-09,1.8728408e-09,1.5779557e-09,1.8262059e-09,6.151063e-09,0.087397,2.758567e-09,3.3709305e-10,5.363982e-09,5.0892814e-09,4.222539e-09,6.9287998e-09,4.357811e-09,3.5148713e-09,1.7818276e-09,3.3388506e-08,2.3192461e-09,0.028799718,8.8768616e-07,2.0643197e-08,0.029098079,0.011198887,0.18518722,3.1458807e-09,1.4747071e-09,1.25766615e-08,5.611736e-09,1.2836898e-08,3.2835308e-09,7.247577e-09,2.1316546e-09,2.4676308e-09,1.9829758e-09,2.5632665e-09,2.472125e-09,3.9757233e-09,6.066174e-09,4.684387e-09,1.5872012e-10,1.4158131e-07,7.97271e-09,0.0028626304,2.7937153e-10,1.0096793e-08,0.023509156,0.00027411277,8.002319e-09,2.2184052e-09,0.0719374,0.27181032,0.027819244,0.26010504
878,6.712998e-10,9.533155e-06,4.7372817e-09,6.0037277e-09,0.5719237,4.7988267e-09,9.584316e-09,0.0120586,6.6268298e-09,5.677786e-10,1.0662948e-06,1.8249096e-08,7.898674e-09,5.21437e-09,5.7909393e-09,4.873918e-09,5.384721e-09,1.2485889e-08,1.0538081e-08,5.2837303e-09,0.083407804,8.442796e-09,6.5945014e-09,8.484267e-09,9.743039e-09,6.926477e-09,1.6473555e-08,6.7718164e-09,4.8565885e-09,3.3217162e-09,4.050031e-09,8.290299e-09,4.7704907e-09,1.791505e-08,7.0486816e-09,2.987369e-09,1.0265762e-08,0.212046,0.058645602,6.7476997e-09,6.3745814e-10,7.114529e-09,7.014737e-09,0.042233456,5.515709e-10,0.019674221,2.8766753e-09,9.962268e-10,4.8970654e-09,3.2503313e-09,3.6772605e-09,1.7915379e-09,1.1760269e-09,1.7722876e-09
879,2.6480412e-10,0.032454565,3.2377716e-06,3.9647303e-09,0.0019233314,3.269182e-09,0.020845901,2.2822569e-07,2.665131e-08,2.2745617e-10,1.7363892e-07,1.2894774e-08,6.513117e-09,4.37157e-09,3.4742489e-09,1.1913474e-08,0.018409893,2.1856711e-07,1.2771874e-08,8.496464e-09,1.90194e-08,1.7388667e-08,1.4602002e-08,1.9187736e-08,4.54835e-09,3.2311038e-07,1.9948228e-08,9.9935335e-08,0.014729365,1.0897016e-08,3.066187e-08,0.0105802,0.28507283,3.8709622e-08,4.72774e-09,4.012709e-08,0.07002737,1.33764e-09,0.0020191537,0.0039213505,1.3753564e-10,1.136969e-08,1.823038e-08,4.927733e-07,2.2662819e-10,3.152604e-08,0.2318551,5.771785e-10,1.452873e-08,6.1673006e-08,0.022593629,9.482705e-10,5.0808574e-10,0.28556213
880,4.3944376e-10,1.2148627e-08,8.856765e-09,4.3954076e-09,9.976239e-09,3.4057603e-09,0.04411329,7.0072197e-09,1.0905878e-08,3.387798e-10,9.18402e-09,1.2171993e-08,1.7632004e-08,1.9106356e-08,2.7148582e-08,3.1739923e-08,1.3087387e-08,0.057636384,1.054176e-08,2.463785e-08,0.04933952,6.589338e-08,4.669e-08,1.1235884e-08,0.3951284,8.575241e-08,8.36344e-09,1.350974e-08,5.95866e-09,5.550969e-09,4.9395514e-09,4.1841897e-08,6.053545e-09,1.1948856e-08,6.6462347e-09,8.243088e-09,1.7924068e-08,1.7362387e-09,3.90794e-08,7.988094e-06,3.3219333e-10,0.0107101975,6.4433863e-09,0.033204395,7.47899e-10,0.028311156,2.350497e-09,2.1447963e-09,6.3038876e-09,6.434188e-09,0.020838879,1.383626e-09,7.0929146e-10,0.36070922
881,5.369216e-10,7.1096984e-08,5.1627373e-09,8.516748e-09,1.0428789e-08,8.697672e-09,1.3235082e-08,1.3265536e-08,0.09239577,3.8202713e-10,0.11968936,1.1963684e-08,9.099186e-09,0.016216908,1.2997538e-07,0.094812125,3.5233267e-08,1.1887771e-07,1.6263337e-07,1.304378e-08,1.11266205e-08,1.4441818e-07,1.5073785e-07,3.9397943e-08,0.541931,0.0046157027,0.00021026818,4.555606e-08,1.5974967e-08,4.036121e-09,8.288961e-09,1.506256e-08,7.588905e-09,1.7762048e-08,8.870579e-09,3.4162126e-09,3.215686e-07,0.096560836,0.022186166,4.0088084e-09,2.6463837e-10,2.8453684e-08,6.570403e-09,3.9444075e-09,5.55375e-10,0.011380655,1.6651325e-09,9.404718e-10,4.928335e-09,6.9593513e-09,1.7984586e-09,1.1553392e-09,1.0039914e-09,1.1290483e-09
882,3.6551925e-10,4.7181146e-08,1.897235e-08,1.3211359e-08,6.81356e-08,1.516883e-09,1.2765753e-08,3.0359712e-05,6.970325e-09,2.8981764e-10,7.177042e-08,3.519265e-07,2.5643802e-08,6.859823e-08,0.37147132,1.4638711e-08,0.0027774193,2.0225764e-08,0.016029969,0.0084546525,1.9896781e-08,8.629145e-09,1.6290619e-08,1.43643115e-08,4.7369504e-08,7.1498443e-09,0.039134704,2.904658e-09,1.9715696e-09,5.2615237e-09,5.61685e-09,0.085265644,5.788138e-09,0.38474953,0.038221043,0.053864595,1.42517536e-08,9.189622e-10,1.3393752e-09,1.6256761e-09,2.1012056e-10,5.087452e-09,3.6971755e-09,1.5510727e-09,2.9774486e-10,1.8925046e-09,1.0625871e-09,6.983488e-10,5.401652e-09,6.525263e-09,1.0088186e-09,7.06295e-10,4.6891135e-10,6.496228e-10
883,1.9505919e-10,2.0025224e-08,1.4703802e-08,1.6203872e-09,2.3681628e-09,0.007703791,1.7078547e-08,2.151552e-09,1.0998018e-08,1.6576561e-10,0.015636817,1.0858627e-08,5.4606146e-05,0.04033601,0.15412788,6.533971e-08,5.1107594e-09,1.0426109e-08,3.4741552e-09,0.09741807,0.00602321,3.0265777e-08,0.0111613395,0.050450373,4.5637822e-09,1.0674136e-08,1.6129071e-08,4.712811e-09,2.5387414e-09,0.017660499,0.15426768,1.7832143e-07,0.0069800676,2.1908124e-07,4.8387685e-09,2.5076009e-08,1.5071056e-08,0.15494348,0.11931688,0.007925578,1.0348004e-10,7.352884e-09,5.216671e-09,0.016084803,1.4862024e-10,0.06684453,0.005580205,5.1481386e-10,0.039879266,0.027604347,1.5095548e-09,6.817429e-10,1.138735e-09,7.3164114e-10
884,0.00031069867,0.005869163,1.0680048e-08,0.006210712,5.477982e-09,0.0020755555,1.5990839e-08,7.055852e-09,1.21010775e-08,4.706874e-10,8.470471e-09,6.5880217e-09,0.0039360765,0.033615205,8.463188e-09,1.0350187e-07,4.689872e-08,0.003194929,0.0011081825,8.1909155e-09,2.970227e-07,1.3962619e-08,3.1257393e-08,1.3897193e-08,8.473816e-09,7.090091e-09,1.3502344e-08,1.5683754e-07,0.16824603,1.6087862e-08,0.18132728,5.1859366e-09,9.941783e-09,9.295212e-09,0.020767849,1.3067182e-08,1.8368178e-08,5.7179212e-09,6.360123e-08,8.935837e-09,2.132119e-09,1.5345282e-08,0.006694779,8.283083e-09,8.9653157e-10,1.6155063e-08,3.002078e-09,9.340947e-10,1.2062789e-08,3.1128174e-08,0.165408,1.5396118e-09,1.2760838e-09,0.4012345
885,2.5967425e-10,0.015854068,5.48796e-09,3.6415653e-09,6.4927974e-09,9.049211e-10,1.0221172e-08,8.112341e-09,2.2584097e-06,1.4990019e-10,1.1539376e-07,0.0052201003,0.004322556,0.024989974,0.17788532,0.06733991,7.131508e-09,0.025064118,2.1756609e-08,0.105766155,6.6602017e-09,0.0016269187,1.4268159e-08,0.056945417,0.17898673,0.17763524,1.8276152e-08,8.769164e-09,3.4502592e-09,2.2752573e-09,1.9180233e-08,0.123112045,1.04328075e-08,0.03524896,2.834427e-09,1.433599e-09,1.23549055e-08,3.0074057e-10,5.375547e-10,1.1369587e-09,1.09098404e-10,2.0289532e-09,2.8733327e-09,6.2932687e-10,1.6714634e-10,8.301617e-10,5.5592014e-10,2.819869e-10,6.4919745e-09,1.46882115e-08,3.9703052e-10,3.418194e-10,1.8759766e-10,2.739165e-10
886,4.122284e-10,4.570949e-08,5.963286e-09,3.0942735e-09,9.370867e-09,4.163185e-09,5.6819616e-09,1.4864446e-08,3.3667291e-09,3.037397e-10,7.42975e-09,6.683123e-09,7.4441546e-09,0.002538252,4.321615e-09,4.4349804e-09,7.375778e-09,0.32195342,5.436159e-09,0.023517868,0.051779155,8.428797e-09,7.919854e-09,0.0029275594,4.1219996e-09,2.897292e-09,5.1791185e-09,4.966334e-09,3.015095e-09,7.887292e-09,7.3119475e-09,2.845999e-09,2.6161977e-09,3.946876e-09,9.321035e-09,1.7012687e-09,3.342374e-09,0.34399197,3.2113302e-08,2.7385427e-08,1.7525456e-10,3.534633e-09,7.598799e-09,0.022337826,5.1824284e-10,0.10453452,3.738236e-09,5.734599e-10,1.0032608e-08,4.1976634e-08,6.754663e-09,0.12641928,1.6183067e-08,1.5072695e-09
887,2.55003e-10,0.022544185,3.9609667e-09,2.7954504e-06,1.0971696e-08,0.0010402997,0.006720459,6.283176e-09,1.0163808e-08,2.3630478e-10,5.1467435e-09,6.75721e-09,6.053305e-09,1.997333e-08,6.269386e-08,6.9408306e-09,6.0634218e-09,1.28157245e-08,1.4485816e-08,0.029211508,2.8579036e-08,1.3380067e-08,2.293125e-08,3.4552892e-09,5.7063815e-08,0.055919725,0.073513985,7.962006e-09,4.248819e-09,4.574416e-09,6.1047736e-09,0.13553843,0.31052506,0.3100755,7.631818e-07,6.146027e-09,0.030637214,4.3998408e-10,6.6857003e-10,1.6177275e-09,1.4288774e-10,0.024269741,1.335885e-08,9.520208e-10,3.8614885e-09,1.044745e-09,6.8676603e-10,9.633384e-10,6.3126846e-09,5.441821e-09,6.3548444e-10,5.0514615e-10,3.0265432e-10,4.5354304e-10
888,1.0418314e-09,1.1341376e-07,0.0051848274,0.005069565,1.476933e-08,0.0076680225,1.899258e-08,5.11909e-09,0.0039659217,8.0854595e-10,1.8434385e-08,0.006848174,1.250349e-08,1.66539e-08,7.07002e-09,1.7584098e-08,7.9968e-09,3.0622076e-08,1.505573e-08,1.9018279e-08,1.2206581e-08,0.014215845,1.374754e-05,0.100026876,1.4814486e-08,8.857593e-09,1.3012819e-08,1.5403168e-07,0.010067196,1.2646149e-08,0.23705848,5.399375e-09,4.761698e-09,5.807467e-09,7.131215e-09,1.3370895e-08,1.0899724e-08,3.1449132e-09,0.012992449,6.3402473e-07,0.0013194382,0.012633486,8.117296e-07,0.0680313,5.6927063e-10,0.01187146,0.18353774,0.00014547682,2.5413216e-08,8.125324e-08,6.3320473e-09,3.4310492e-09,1.2158006e-09,0.319348
889,2.2677366e-10,0.0038600687,8.684092e-09,3.949647e-09,5.8931073e-09,0.004282335,0.019565089,5.8003486e-09,3.7168746e-09,2.0343317e-10,0.011984464,1.8279462e-08,1.0989561e-08,0.035997696,0.19399872,0.033435553,2.3406814e-08,1.4141308e-06,1.0157417e-08,0.08661576,3.0517075e-08,5.7723826e-09,8.186948e-09,8.680054e-06,0.12037897,1.913624e-08,1.657936e-08,8.763952e-09,4.0160515e-09,1.6812505e-08,0.0052140374,0.024930116,0.17572622,0.09345673,0.0061884737,2.2792486e-09,7.953152e-08,6.034994e-10,2.8304317e-09,0.00058480585,1.3362535e-10,3.4715044e-09,1.6107483e-08,3.9639623e-08,1.7258087e-10,9.23803e-08,2.4391018e-09,4.200649e-10,1.8839836e-08,0.006001677,0.0070229494,0.17074594,8.125765e-10,1.0975697e-09
890,7.768e-10,5.5642823e-07,6.4878063e-09,3.6487802e-09,5.28893e-08,3.5364012e-09,9.639317e-09,3.8053534e-09,3.941088e-08,4.3307205e-10,0.047353853,3.3664968e-08,1.9317719e-08,1.0783829e-08,4.71709e-09,0.26759765,0.006733789,2.538772e-08,0.00077444536,3.8449732e-09,5.9259837e-09,6.712238e-09,7.1576056e-09,4.6977813e-09,2.9361227e-09,3.6021388e-09,1.5753898e-08,4.9307594e-09,6.3519603e-09,0.0041066394,1.0431344e-08,2.6063094e-09,3.1526894e-09,4.5436908e-09,1.9749642e-08,3.4038212e-09,6.751572e-09,2.5966684e-09,7.408738e-09,2.5956256e-08,1.3927978e-09,2.3200394e-08,9.546762e-09,0.06821909,4.7237236e-10,1.3255999e-08,3.406244e-08,1.4426218e-09,1.7093331e-08,4.9647085e-08,1.3428118e-07,0.5429363,7.5003035e-09,0.062277064
891,0.15064639,2.7962266e-09,1.0922875e-08,6.7479986e-09,3.4367202e-09,0.006726913,0.0018771834,2.3796953e-09,2.4455438e-09,5.22458e-10,7.9029874e-08,4.3293856e-08,3.8597383e-09,6.052067e-09,2.4497033e-09,3.080557e-09,6.4855343e-09,1.7878373e-08,4.011273e-09,2.1828223e-08,4.730264e-06,9.560908e-09,1.3754808e-08,2.0057132e-07,2.2980979e-08,0.31014985,1.5292612e-08,0.034787524,2.4572213e-08,6.632212e-07,2.0317897e-08,0.124494344,2.3832218e-08,5.8105725e-09,2.9765246e-09,5.1399285e-09,5.086504e-09,1.6256175e-09,0.000120779354,0.0019441537,6.7997563e-10,3.8507725e-08,4.3845546e-08,0.011186047,3.9411596e-10,5.5138134e-08,0.31171426,1.3820288e-09,0.009805778,9.926591e-09,1.1255487e-09,0.03653998,6.865046e-07,6.7147393e-10
892,3.720301e-10,6.5214656e-09,2.1550182e-08,4.3644848e-09,5.0032973e-09,0.001581769,0.014533092,1.1317089e-08,4.6704596e-09,3.2601435e-10,4.2002245e-08,3.6616645e-09,1.0036423e-08,1.2244467e-06,8.078054e-09,6.405718e-09,4.791301e-07,1.529733e-08,4.8897792e-09,3.9169294e-09,6.519869e-08,6.9742576e-09,1.2508074e-08,4.4632236e-09,4.5819513e-09,5.3401354e-09,0.057556935,5.4123768e-09,3.9274552e-09,4.7331716e-09,5.8044543e-09,0.008507009,7.854101e-09,0.314575,2.7955532e-05,2.4810284e-08,0.010541935,0.11496313,0.080173746,3.7066727e-08,2.1378754e-10,7.299324e-09,4.323031e-09,0.03128704,3.0991723e-10,0.019618575,2.2505124e-09,4.7558903e-09,4.316485e-09,4.0271426e-09,0.04137567,7.5182094e-10,5.831699e-10,0.30525616
893,3.5821462e-10,7.489008e-09,3.7197925e-09,2.8808018e-09,0.16997159,0.0010300787,1.1830592e-08,1.1147358e-07,1.0178617e-08,9.361838e-10,0.022115286,0.009094696,5.229054e-09,4.8919024e-09,2.3487554e-09,1.1153744e-08,8.45455e-09,3.3537282e-09,6.5489636e-09,3.274721e-09,4.550702e-09,1.4984495e-08,0.019381654,3.1661205e-09,2.7553926e-09,0.056532178,0.045544818,1.4305311e-08,1.2530817e-08,5.8298735e-08,1.0890312e-08,3.298932e-09,1.2517523e-08,4.4492086e-09,6.587492e-09,0.30546,0.05326487,1.0680619e-09,0.013773049,1.1453296e-08,2.179601e-10,0.12909317,0.008918734,0.005463948,8.2951346e-10,0.0019021006,4.5232014e-09,8.4707047e-10,3.4311676e-09,9.743216e-09,5.521e-09,0.14753917,1.1139828e-09,0.010914279
894,2.558738e-10,2.210799e-09,3.2206033e-09,1.6858402e-09,4.8991757e-09,5.416682e-09,0.023342902,4.8950475e-09,3.1746998e-09,1.74145e-10,4.0098463e-08,0.020158583,2.9599987e-09,3.7128547e-09,2.9629132e-09,3.9570605e-09,6.1156555e-09,2.5132763e-08,3.151791e-09,1.3433427e-07,0.014206476,5.3854428e-09,4.9959414e-09,0.03240263,0.055774163,0.013675022,4.9735553e-09,0.0075011416,1.3578809e-08,0.015008304,1.1184205e-06,5.531328e-09,0.14680535,4.7799444e-09,2.965449e-09,3.496424e-09,8.645215e-09,4.7637845e-09,6.1552527e-07,0.015043411,2.9025035e-10,6.076278e-08,0.029150108,0.06882013,3.0095693e-10,2.3988614e-06,0.22444104,3.870183e-10,0.006832387,8.069799e-09,0.042931825,0.22508286,0.025591446,0.033227712
895,2.8667524e-10,4.492037e-09,3.5496723e-09,1.2491789e-09,2.648595e-09,6.539381e-09,7.168141e-07,2.8371647e-09,2.6413909e-09,2.5715569e-10,0.0074741845,0.001112094,0.00020527856,0.048699517,3.2679888e-09,7.48226e-09,7.522491e-09,2.2833066e-07,8.187932e-09,4.5928994e-09,3.5253414e-08,0.006916921,5.1936336e-06,0.002000317,4.062683e-09,0.23251137,5.7171885e-09,4.2506347e-08,3.1332952e-08,4.6703942e-08,6.735723e-08,3.7084833e-09,5.9934466e-09,3.8988746e-09,4.1665813e-09,6.00569e-09,8.747927e-07,0.35657278,0.12158489,1.1269026e-08,1.6978664e-10,1.7834665e-08,1.6360879e-08,0.05748919,6.520806e-10,0.14589213,3.176413e-09,5.1358073e-10,6.170837e-08,6.12165e-08,0.01953383,1.173071e-09,9.560805e-10,3.7667434e-09
896,2.9240949e-10,0.0018629297,1.14602985e-08,4.540043e-09,1.551272e-08,0.00029819648,0.0065424587,2.872054e-09,1.6833868e-08,2.559232e-10,0.009333586,2.4796788e-07,7.8912645e-09,1.1871538e-08,7.572452e-09,6.5560175e-09,4.4412727e-09,8.18876e-09,5.7917697e-09,0.021286568,1.247719e-08,6.578433e-09,1.0387846e-08,3.4789746e-08,3.149563e-09,9.419408e-09,8.979464e-09,1.6007318e-06,0.0012765342,8.157878e-09,0.013257896,6.1671215e-09,0.2964897,9.890853e-09,5.068545e-09,6.288277e-09,0.045361727,0.2959537,0.10487704,3.6262506e-09,1.4859056e-10,1.0434925e-07,0.0066206693,0.008026965,2.2955123e-10,0.018652182,0.17015712,7.0416417e-10,4.480734e-07,8.7374794e-08,1.0920346e-09,1.696692e-09,2.5476001e-09,6.504814e-10
897,6.239741e-10,4.0188885e-07,0.0032326581,1.20357635e-08,2.1156565e-08,4.8094035e-09,4.2070685e-09,0.013590971,2.9073481e-08,1.0580917e-09,2.761703e-08,7.607791e-09,1.8966113e-06,2.0689903e-07,0.6321625,2.8835899e-08,6.599505e-09,3.2392126e-08,2.4098952e-08,0.08255875,1.764434e-08,4.453328e-09,4.1893196e-09,7.4279e-09,1.4657629e-08,4.4608983e-09,5.029369e-09,2.9888838e-09,2.2872841e-09,4.317425e-09,6.7775874e-09,2.6420638e-08,4.0682893e-09,0.015777603,7.9341875e-09,2.1098578e-09,4.1776937e-09,0.2269971,0.025677811,4.4267665e-09,3.689877e-10,2.9532317e-09,5.7192957e-09,4.778393e-09,4.661604e-10,8.643901e-09,2.5833162e-09,3.4989307e-09,1.8014799e-08,9.72451e-09,2.1443263e-09,1.377433e-09,1.178337e-09,1.4238788e-09
898,2.7921693e-10,2.9148083e-08,7.4063573e-09,1.982345e-09,3.5423386e-09,0.0031989217,4.4854196e-09,1.26277255e-08,6.94538e-09,2.4257424e-10,0.03435159,1.1739394e-08,1.1079959e-07,0.03283591,0.26121387,0.023881448,9.238471e-09,1.973186e-08,8.4539025e-09,0.11486255,1.9315097e-08,1.2186269e-08,2.1451013e-08,0.053609017,0.25755653,5.46103e-08,6.3203e-08,2.828961e-09,2.5225073e-09,7.4007156e-09,2.5736533e-08,3.9589423e-08,2.8152407e-09,1.1002648e-07,6.0468377e-09,1.6769598e-09,4.4794346e-09,0.051386878,9.55881e-08,6.2982116e-07,1.8890241e-10,2.9688647e-09,3.4319616e-09,0.034997504,4.1952206e-10,0.122648254,1.6347422e-09,4.692804e-10,1.40191965e-08,1.2415176e-08,0.009456234,7.567847e-10,4.850037e-10,8.890524e-10
