"","cell_ID","L4_5 IT CTX","L2_3 IT CTX","L5 NP CTX","Sst Chodl","Car3","L6 CT CTX","Sst","L5_6 IT CTX","L6 IT CTX","Pvalb","Lamp5","DG","L2_3 IT RSPv","L6b_CT ENT","L4 RSP-ACA","Vip","L5 PT CTX","L5 IT CTX","Oligo","L2_3 IT RSP","CA1-ProS","Micro-PVM","Sncg","L2 IT ENTl","SUB-ProS","L2_3 IT APr","NP PPP","L2_3 IT PPP","L3 IT ENTm","L6b CTX","Astro","NP SUB","CA1","L3 IT ENTl","L2_3 IT ENTl","CT SUB","L2_3 IT HATA","Lamp5 Lhx6","Endo","L6 IT ENTl","L5 IT TPE-ENT","Meis2 HPF","L2 IT PAR","L5 NP CT CTX ","L5 PPP","Pax6","Ndnf HPF","L2 IT ENTm","CA3","L2_3 IT ProS","CA2-IG-FC","SUB","SMC-Peri","CR"
"737","736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000971205805938465,0.230163135978139,0,0,0,0.246512874005468,0,0,0.000304438768653608,0,0,0,0,0,0,0.0942811704693075,0,0,0,0,0,0,0,0,0,0,0.414287378149455,0,0,0,0,0,0,0,0,0,0,0,0,0.0134797968230371
"738","737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77101176483028e-19,0,0,0.0128442486196049,0,0.469220913014385,0,0,0,0,0,0,0,0,0,0.255157558544746,0,0,0,0,0,0,0,0,0,0,0.22746841231225,0,0.0251535907206752,0,0,0,0,0,0.00984852707850817,0,0,0,0,0.000306749709830291
"739","738",0,0,0,0,0,0.177432350318497,0,0,0,0.179336078982827,0.0692286798803666,0,0,0,0.00333797471793017,0,0,0,0,0.374271132612196,0,0,-1.01825027921324e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193006816158416,0,0,0,0,0,0,0.00338696732976764
"740","739",0,0,0,0,0,0,0.823557995727175,0,0,0,0,0,0,0,0.00088297460598571,0,0,0,0,0.140863910327705,0,0,0,0,0,0,0,0,0,0.0269472770824282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00774784225670654
"741","740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152539651110111,0,0,0,0,0.301372486774887,0,0,0,0,0,0,0,0,0,0.0442322134295292,0,0,0,0,0,0,0,0,0,0,0.600205059675389,0,0,0,0,0,0.038936275009183,0,0,0,0,0,0,5.80756396984083e-20
"742","741",0,0,0,0,0,0,0,0,0,0.516222330628588,0,0,0,0,0.00847217637804484,0,0,0,0,0,0,0,0.442564431837571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327410611557954
"743","742",0,0,0,0,0,0.186472792680674,0,6.15805561789865e-05,0,0,0,0,0,0,0.4096197059806,0,0,0.000838025463869477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403007895318678,0,0,0,0,0,0,0,0,0,0,0,0,0
"744","743",0,0,0,0,0,0,0,0.178691318581233,0,0,0,0,0,0,5.37274854826184e-19,0.200715404979794,0,0,0,0.0419968988665208,0,0,0.0700904511393032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508505926433149,0,0,0,0,0,0,0,0,0,0,0,0,1.00785278633816e-19
"745","744",0,0,0,0,0,0,0,0.453108985149253,0,0,0.236839027759617,0,0,0,0.10007467214481,0,0,0,0,0.0648032306622907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14517408428403,0,0,0,0,0,0,0,0,0,0,0
"746","745",0,0,0.411049505978816,0.00260841589813867,0,0,0.501671434320435,0,0,0,0,0,0,0,0.00777639619429061,0,0,0,0,0.0621733737924892,0,0,0,0,0,0,0,0,0,0.00464205507278105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100788187430492
"747","746",0,0,0.725563097072615,0,0,0,0,0,0,0,0,0,0.0623241564689733,0,0.0042667022839561,0,0.207846044174456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748","747",0,0,0,0.0594990792652156,0,0,0.367050373309251,0,0,0,0,0,0,0,0.0337996913812715,0,0,0,0,0.3639279292099,0,0.155180733444085,0,0,0,0,0,0,0,0.0112644668188282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927772657144893
"749","748",0,0,0.0680855417274447,0,0,0,0,0,0,0,0,0,0,0,1.24728810663801e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931914458272555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750","749",0,0,0.45909205877297,0,0,0,0.00119678962124547,0,0,0.358444018084658,0,0,0,0,0.000457171975685515,0,0,0,0,0.175018296703318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579166484212255
"751","750",0.105354167566708,0,0,0,0,0.0547284750681546,0,0.288915458055998,0,0,0.0542657513032425,0,0,0,-2.28985452298325e-20,0,0,0,0,0.496736148005897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18310253358763e-20,0,0,0,0,0,0,0,0,0,0,0,0,0
"752","751",0,0,0,0,0,0,0,0,0,0.99691522942247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308477057752985
"753","752",0,0,0,0.103853332051069,0,0,0.305115278367205,0.0895530123407531,0,5.14317239873448e-18,0,0,0,0,1.33737033574516e-19,0.257118456772869,0,0,0,0.000167944426839398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244191976041265,0,0,0,0,0,-2.12354779218233e-18,0,0,0,0,0,0,8.03524995191563e-19
"754","753",0,0,0,0,0,0.102840802011358,0,0.332744827223618,0,0,0,0,0,0,1.15072860878905e-05,0,0,0.065618853246085,0,0.376022121758994,0,0,0.056261229855206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20168520564021e-05,0,0,0,0,0,0,0,0.0664486417665944,0,0,0,0,0
"755","754",0,0,0.51966211177495,0,0,0,0,0.27045521178259,0,0,0,0,0.0838885637639808,0,6.96734143434129e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125866098097208,0,0,0,0,0,0,0,0,0,0,0.000128014581271215,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","755",0,0,0,0,0,0.174338989813499,0,0,0,0,0,0,0,0,0,0.205158938801479,0,0,0,0.183390948140923,0,0,0,0,0,0,0,0,0,-2.84968297279697e-18,0,0,0,0,0,0,0,0,0,0,0.437088235246202,0,0,0,0,0,0,0,0,0,0,0,0,2.28879978980484e-05
"757","756",0.430973026261003,0,0,-5.94410966072756e-21,0,0,0.208026243470139,0,0,0,0,0,0,0,0.168356819423747,0,0,0,0,0.0946485942941307,0,0.097617091081475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378225469505529
"758","757",0,0,0,0,0,0,0,0,0,0.286748794236593,0.245412595383813,0,0,0,-3.94802954464249e-21,0,0,0,0,0.34435530682203,0,0,0,0,0,0,0,0,0,0,0,0,0.0166187500139306,0,0,0,0,0,0,0,0.00234244697404491,0,0.0341475623242088,0,0,0,0,0,0.0703745442453792,0,0,0,0,1.63343166311661e-19
"759","758",0,0.284000317815358,0,0,0,0,0.12230981234784,0,0,0,0,0,0,0,-1.10913093038505e-20,0,0,0,0,0.395085687899646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198604181937157,0,0,0,0,0,0,0,0,0,0,0,0,5.24217765770197e-19
"760","759",0,0,0,0.00623746996314328,0,0,0.521731487889479,0,0,0.106600119412179,0,0,0,0,0.0048753952691051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353605811283246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694971618284737
"761","760",0,0,0,0.0140606736994494,0,0,0.292347352866977,0,0,0,0,0,0,0,0.0458711830038109,0,0,0.263591756974901,0,0.0589940096804709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325135023774391,0,0,0,0,0,0,0,0,0,0,0,0,0
"762","761",0,0,0,0,0,0,0,0,0,0.557971101994163,0,0,0,0,0.135577357536096,0.223193376537936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257667990122709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574913649195341
"763","762",0,0,0,0,0,0,0.119405019041451,0,0,0,0,0,0,0,0.00166198897423492,0.18503875862814,0,0,0,0.308248055402674,0,0,0,0,0,0,0,0,0,0.269003030661696,0,0,0,0,0,0,0,0,0,0,0.0832451418806482,0,0,0,0,0,0,0,0,0,0,0,0,0.0333980054111566
"764","763",0,0,0,0,0,0,0,0,0,0.584917903063161,0,0,0,0,0.036738421305587,0,0,0,0,0,0.0683132598169143,0,0.204282644060004,0,0,0,0,0,0,0.0656128254877569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040134946266576
"765","764",0,0,0.147482408334778,0,0.117093708974233,0.0883014394622601,0,0,0,0,0,0,0,0,-9.61037186417792e-21,0,0,0,0,0.20152638858656,0,0,0,0,0,0,0,0,0,0.024694645792695,0,0,0,0,0,0,0,0.091640734478066,0,0,0.328983950185612,0,0,0,0,0,0,0,0,0,0,0,0,0.000276724185795952
"766","765",0.290806445905591,0,0,0,0,0,0,0.355760796666544,0,0,0,0,0,0,0,0,0,0.33547771940626,0,0.0179550380216051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767","766",0,0.293922538371027,0.0320726208240866,0,0,0,0,0.674004840804886,0,0,0,0,0,0,-4.52547529785707e-21,0,0,0,0,-2.27844137804264e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"768","767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308405090900056,0,0,0,0,0,0,0,0,0,2.25538556406295e-18,0,0,0,0,0,0,0,0,0,0,0.592792480651011,0,0,0,0,0,0.0988024284489337,0,0,0,0,0,0,0
"769","768",0,0.00819939834389006,0.0882000679288696,0,0,0,0,0,0,0.168173707390045,0.0646794373247272,0,0,0,3.75407102466074e-05,0,0,0,0,0.508179479487763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269393656438837,0,0.0249305536152421,0,0,0,0.134905878634829,0,0,0,0,0,0,-3.32450414453395e-19
"770","769",0,0,0,0,0,0,0,0.092580310005254,0,0,0.190906837937186,0,0,0,0.0152580788909023,0,0,0,0,0,0,0,0.0163802367974102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658511194996661,0,0,0,0,0,0.0263633413725873,0,0,0,0,0,0,-6.53307547184184e-19
"771","770",0,0,0,0.0823107098139758,0,0.0320701638833474,0.0692910305358748,0,0,0,0,0,0,0,-4.99639196276616e-19,0.189467915608958,0,0,0,0.0047553731894976,0,0,-5.07875775533232e-19,0,0,0,0,0,0,0.0398328932267362,0,0,0,0,0,0,0,0,0,0,0.5282511367028,0,0,0,0,0,0,0,0,0,0,0,0,0.0540207770388099
"772","771",0.439106715845998,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30637637363053e-21,0,0.0152706762619167,0,0,0.110357068572486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423726550652663,0,0,0,0.0115389886669361,0,0,0,0,0,0,0,0,0,0,0,0,0
"773","772",0,0,0,0.0472103200512277,0,0,0,0,0,0.144739837886762,0,0,0,0,0.000320883084906885,0,0,0,0,0.260125512602777,0,0.479298912372516,0,0,0,0,0,0,0,0.0332837600480893,0.0147574233245831,0,0,0,0,0,0,0,0.00956764383045622,0,0.00220810484193186,0,0,0,0,0,0,0,0,0,0,0,0,0.00848760195674884
"774","773",0,0,0,0,0,0.0355784303586204,0,0,0,0,0.46896773337868,0,0,0,0.0120559754712073,0,0,0.0561120395271462,0,0.370295374679539,0,0,0,0,0,0,0,0,0,0.0390657088555428,0,0,0,0,0,0,0,0,0,0,0.0179231620231337,0,0,0,0,0,0,0,0,0,0,0,0,1.57570613040531e-06
"775","774",0,0,0,0,0,0.00114010752865977,0,0.00185069136584241,0,0,0,0,0,0,0,0,0,0.159579598107459,0,0,0,0,0,0,0,0,0,0,0,0.160163120623828,0,0,0,0,0,0,0,0,0,0,0.677266482374211,0,0,0,0,0,0,0,0,0,0,0,0,0
"776","775",0.0855899399660369,0,0,0.00342667543223566,0,0,0.440518323637726,0,0,0,0,0,0,0,0,0.251801533492024,0,-1.99897053785085e-20,0,0.0991503468581632,0,0,0,0,0,0,0,0,0,0,0.119513180613815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777","776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644727131958833,0.301790291045498,0,0,0,0.321042284956674,0,0,0,0,0,0,0,0,0,0.198277403548341,0,0,0,0,0,0,0,0,0,0,0.102720023082719,0,0,0,0,0,0.0676474250564225,0,0,0,0,0,0,0.00207530099075724
"778","777",0.243751049967148,0,0,0.0372806162308671,0,0,0.493654577207903,0,0,0,0,0,0,0,1.36317329292979e-06,0,0,0,0,0.20943766276452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157504573814845,0,0,0,0,0,0,0,0,0,0,0,0,0.000124273274784908
"779","778",0,0,0,0,0,0.147621905216637,0,0.00631159509226012,0,0.208243018003995,0,0,0,0,0,0,0,0,0,0.311036225121313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326787256565794,0,0,0,0,0,0,0,0,0,0,0,0,0
"780","779",0,0,0,0,0,0.168252316224091,0,0.55316339151193,0,0,0,0,0,0,0.00288531432745689,0,0,0.0871436375339793,0,0.188555340402542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61738046469497e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
"781","780",0,0,0,0,0,0.271917373026308,0,0.490092722456813,0,0,0,0,0,0,-7.05786340400788e-20,0,0,0,0,0.237989904516879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782","781",0,0,0,0,0,0,0,0,0,0,0.0759482077133591,0,0,0,0.000628594048724455,0,0,0.165645834726653,0,0.631092653734965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783566500322775,0,0,0,0,0,0,0,0,0,0,0.0483280597440218,0,-5.5727592386569e-21
"783","782",0.324926828148054,0,0,0,0,0.0450266679182065,0,0.00121374519999821,0,0,0,0,0,0.0791516134004144,0.0148326826398068,0,0,0.0537694965223178,0,0.379159086940991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962316872800221,0,0,0.00568819195018912,0,0
"784","783",0,0,0,0.000407239809289634,0,0,0,0,0,0,0.0908012429114759,0,0,0,0,0,0,0,0,0.0547483413336375,0,0,0.0639331815434946,0,0,0,0,0,0,5.04010747303953e-19,0,0,0,0,0,0,0,0,0,0,0.790109994402103,0,0,0,0,0,3.20533596389195e-19,0,0,0,0,0,0,-2.24805748947631e-19
"785","784",0,0,0,0.00979761285108391,0,0,0.802529849061617,0,0,0,0,0,0,0,0.0257689539727731,0,3.0133987231481e-18,0,0,0.113240293926693,0,0,0,0,0,0,0,0,0,0.0320164768205775,0,0,0,0,0,0,0,0,0,0,0.000145730412952715,0,0,0,0,0,0,0,0,0,0,0,0,0.0165010829543022
"786","785",0,0,0,0,0,0,0.197946841162814,0,0,0.0715670580457203,9.39251742071949e-18,0,0,0,0.0104160571247078,0.483030435707573,0,0,0,0,0,0,2.5265884678103e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186365556660611,0,0,0,0,0,0,0.0506740512985734
"787","786",0,0,0.514166888533492,0,0,0,0,0,0,0,0.0797651094681991,0,0,0,0.0168270344993351,0,0,0.129198421999398,0,0.0516696472644834,0,0,0.0383787687290255,0,0,0,0,0,0,0.0361817578185529,0,0,0,0,0,0,0,0,0,0,0.0726076696913851,0,0,0,0,0,0.0611609026743935,0,0,0,0,0,0,4.37993217357753e-05
"788","787",0,0,0,-2.35608805954427e-21,0,0,0.510922382500169,0.302005349279932,0,0,0,0,0,0,1.58300469808898e-19,0,0,0,0,0.119102182493231,0,0,0,0,0,0,0,0,0,-1.41875678053763e-19,0,0,0,0,0,0,0,0,0,0,0.0666034924966771,0,0,0,0,0,0,0,0,0,0,0,0,0.00136659322999065
"789","788",0,0,0,0,0,0,0,0,0,0.558440123404889,0.317599118892612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123960757702499,0,0,0,0,0,0,0
"790","789",0,0,0,0,0,0,0,0,0,0,0.0777303511346474,0,0,0,-1.04206267400122e-18,0,0,0,0,0.679494747048972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109245322541216,0,0,0,0,0,0.231850369562259,0,0,0,0,0,0,-6.0848517203407e-19
"791","790",0,0.0873393765499313,0,0,0,0,0,0.384559822396145,0,0,0,0,0,0,7.4531684880083e-06,0,0,0.000705443649817038,0,0.527370451328855,0,0,0,0,0,0,0,0,0,0,0,0,1.0897270573255e-20,0,0,0,0,0,0,0,1.74529067632144e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"792","791",0,0,0,0,0,0.37221215777362,0,0.263690327897792,0,0,0,0,0,0,6.25641296291199e-06,0,0,0.0569666645061118,0,0.307124593409513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67351747629584e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
"793","792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34783140040176e-18,0.494241393915453,0,0,0,0.102568287628879,0,0,0,0,0,0,0,0,0,1.22310313901604e-19,0,0,0,0,0,0,0,0,0,0,0.40314974073436,0,0,0,0,0,0,0,0,0,0,0,0,4.05777213081183e-05
"794","793",0,0,0,1.09774538058e-05,0,0,0.356794076493209,0.428697556727402,0,0,0,0,0,0,0.000371253245360931,0,0,0,0,0.187144780687679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269813553925432,0,0,0,0,0,0,0,0,0,0,0,0,8.33287005651352e-20
"795","794",0,0,0,0.0224862070701993,0.279506745646025,0,0,0,0,0,0.690962243284144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00704480399963178
"796","795",0,0,0.181342987224947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128675512572552,0,0,0,0,0,0,0,0,0,0,0.481894019382585,0,0.0881818143021311,0,0,0,0,0,0,0,0.112834312343357,0,0,0,0,0,0,0,0,0,0,0.00707135417442767,0,0
"797","796",0,0,0,0,0,0.125453230845456,0,0.694387300306898,0,0,0,0,0,0,8.23506589937375e-19,0,0,0.178498745575753,0,0.00164875803046857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19652414251275e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"798","797",0,0,0,0,0,0,0,0.247355152311282,0,0,0,0,0,0,0.00332737485655423,0,0.519987366007023,0,0,0.178603882134276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24783838935903e-19,0,0,0,0,0,0,0,0.050249319590929,0,0.000476905099934703,0,0,0
"799","798",0,0,0,0,0,0,0,0.0919737102356589,0,0,0,0,0,0,0.060606779097793,0,0,0,0,0.289020692529664,0,0,0,0,0,0,0,0,0,8.24993667234193e-05,0,0,0,0,0,0,0,0,0,0,0.43208323432045,0,0,0,0,0,0,0,0.126233017282227,0,0,0,0,6.71674833867703e-08
"800","799",0,0,0,0,0,0,0,0.190849559931662,0,0,0,0,0,0,0,0,0,0.163031974385624,0,0.198011481385109,0,0,0,0,0,0,0,0,0,0.140919986013128,0,0,0,0,0,0,0,0,0,0,0.307186998284477,0,0,0,0,0,0,0,0,0,0,0,0,0
"801","800",0,0,0,0.00550797256938434,0,0,0,0,0,0,0.180722024166207,0,0,0,0,0.540691053814474,0,0,0,-2.10416340034459e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273078949449935,0,0,0,0,0,0,0,5.66142372897983e-18,0,0,0,0,0
"802","801",0,0.236415504095998,0,0,0,0,0,0.233936167651688,0,0,0,0,0,0,8.26925396276985e-20,0,0,0.00088518502749997,0,0.219825927519092,0,0,0,0,0,0,0,0,0,0.234681516930684,0,0,0,0,0,0,0,0,0,0,4.55622654800461e-20,0,0,0,0,0,0,0,0.0742556987750382,0,0,0,0,0
"803","802",0,-1.82169177030852e-18,0,0,0,0.177850078575246,0,0,0,0,0,0,-1.77646475468881e-18,0,0,0,0,6.04612032200731e-19,0,0.361875546110131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460274375314623,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","803",0,0,0,0,0,0,0,0,0,0,0,0.0899909626116911,0,0,0,0.0801220342977351,0,0,0,0.116691451690349,0,0,0.134785340339385,0,0,0,0,0,0,0,0.55129063456539,0,0.0260925842919665,0,0,0,0,0,0,0,0.00102699220348336,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","804",0,0,0,0.0314866510732363,0,0,0.362488093754485,0,0,0,0.179425237144296,0,0,0,8.03757406542524e-05,0,0,0,0,0,0,0,0.160355260562906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160518678666569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105645703057854
"806","805",0,0,0,0.0200479440572624,0,0,0.237521639173968,0.00853216775443422,0,0,0,0,0,0,0,0.22623427335356,0,0,0,0.000666368058711401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506508935159436,0,0,0,0,0,0,0,0,0,0,0,0,0.000488672442628155
"807","806",0,0,0,0,0,0,0.0174709742295131,0,0,9.87098854878921e-05,0,0,0,0,0.00141138294752165,0.416650966173686,0,0,0,0,0,0,-3.80253345566589e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510620547322722,0,0,0,0,0,0,0,0,0,0,0,0,0.0537474194410688
"808","807",0,2.49370742650865e-18,0,0,0,0,0,0.391728949520899,0,0.0170403345778344,0,0,0,0,4.08371263075946e-19,0,0,0,0,0.525407919475046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658227964262213,0,0,0,0,0,0,0,0,0,0,0,0,-1.37669954259636e-21
"809","808",0,0,0,0.00350397285340947,0,0,0.832953002311247,0,0,0,0,0,0,0,5.30347814557644e-19,0,0,0,0,0.0861736737313396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486788922213008,0,0,0,0,0,0.0239336089153467,0,0,0,0,0,0,0.00475684996735636
"810","809",0,0,0,0.00210972295890415,0,0,0.46469599216103,0,0,0,0,0,0,0,0.0305438912588924,0,0,0,0,0.0931466169031974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124539651622209,0.0529043083491501,0,0.00821198345654225,0,0,0,0,0,0.206663431840835,0,0,0,0,0,0,0.0171844014492401
"811","810",0,0,0,0,0,0,0.345586756925489,0,0,0.391257162950265,0,0,0,0,0.0100287367776799,0,0,0,0,0.216905894194878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362214491516885,0,0,0,0,0,0,0,0,0,0,0,0,0
"812","811",0,0,0,0,0,0.0924817475060346,0,0,0,0,0.0439718083009034,0,0,0,0.0628693640061467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483035548028193,0,0,0,0,0,0,0,0,0,0,0.315826180325947,0,0,0,0,0,0,0,0,0,0,0,0,0.00181535183277513
"813","812",0,0,0,0,0,0,0,0.00136812468401187,0,0.0163459823248425,0,0,0,0,1.1297155188924e-05,0,0,0.104399331837846,0,0.593964079568388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283911184429722,0,0,0,0,0,0,0,0,0,0,0,0,7.29171817356872e-23
"814","813",0,0,0,0,0.150808804391385,0,0,0,0,0.169673001656606,0,0,0,0,0.200498201997738,0.305184658222422,0,0,0,0,0,0,-2.57424484399449e-19,0,0,0,0,0,0,0.0696835114299037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104151822301946
"815","814",0,-6.41237496881895e-18,0,0,0,0.103571282720333,0,0.130670388156715,0,0,0,0,0,0,1.06229005411704e-20,0,0,0.34469113342037,0,0.421067195702582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75936119541417e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
"816","815",0,0,0,0,0,0,0.133119538674839,0,0,0,0.071568336841821,0,0,0,0,0,0,0,0,0.352696725911705,0,0,0,0,0,0,0,0,0,0.0248738751857189,0,0,0,0,0,0,0,0,0,0,0.417741523385916,0,0,0,0,0,0,0,0,0,0,0,0,3.90346062046364e-19
"817","816",0,0,0,0.0174285047715412,0,0,0,0,0,0,0,0,0,0,0.00395138257129391,0.28373423415527,0,0,0,7.25724868553558e-20,0,0,1.05015612921994e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674648030292583,0,0,0,0,0,0,0,0,0,0,0,0,0.0202378482093119
"818","817",0,0,0,0,3.4793689759667e-19,0,0,0.313973777484122,0,0,0,0,0,0,0.117330493041297,0.34226329231985,0,0,0,0.0181270148135627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208305422341168,0,0,0,0,0,0,0,0,0,0,0,0,4.10751734405934e-19
"819","818",0,0,0.278099092698862,0,0,0.0984324807277654,0,0.566640408315026,0,0,0,0,0.020117890826685,0,0.0367101274316613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36282849649752e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
"820","819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478815619949473,0,0,0,0.218886007264127,0,0,3.01337456158878e-18,0,0,0,0,0,0,0,0,0,0.0192885538959538,0,0,0,0,0,0,0,0.0325890449265855,0,0,0,0,0,0,0,0.25042077396386,0,0,-1.04300948585664e-18,0,7.19671424732879e-19
"821","820",0,0,0,0,0,0,0,0,0,0,0.00214521555235263,0,0,0,0.00233064075090088,0.23731663248624,0,0,0,0.328967946873002,0,0,-2.77565002368606e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346772744910731,0,0,0,0,0,0.0719296515551886,0,0,0,0,0,0,0.0105371678715848
